,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
7995,dialseg711_dial_289,7,user,"That will be fine. Can you book me a room for Saturday, please?",0,0,
7996,dialseg711_dial_289,8,agent,"Certainly. How long would you like to stay, and how many are in your party?",0,0,
7997,dialseg711_dial_289,9,user,I'll be arriving Saturday and staying 3 nights. There are 3 of us.,0,0,
7998,dialseg711_dial_289,10,agent,"Unfortunately, we cannot book you for those days. Could you change the number of days?",0,0,
7999,dialseg711_dial_289,11,user,"Sure, try for two days?",0,0,
8000,dialseg711_dial_289,12,agent,That was unsuccessful too. Wanna try something else?,0,0,
8001,dialseg711_dial_289,13,user,Is there another one in the Centre with that critera avaible?,0,0,
8002,dialseg711_dial_289,14,agent,"No, I'm sorry. I am searching for a 4 star hotel in the centre for 2 nights on Saturday. Is that correct?",0,0,
8003,dialseg711_dial_289,15,user,I need the hotel for 3 nights starting on Saturday please.,0,0,
8004,dialseg711_dial_289,16,agent,Would you like to change the number of days you are staying. I was unable to find anything.,0,0,
8005,dialseg711_dial_289,17,user,"No, please continue the search.",0,0,
8006,dialseg711_dial_289,18,agent,"I'm sorry, but the University Arms does not have anything available on Saturday for 3 people, for a 3 night stay. Would you like to try a different day?",0,0,
8007,dialseg711_dial_289,19,user,I am so sorry. Could you just change the number of people in my party to 5 and try again?,0,0,
8008,dialseg711_dial_289,20,agent,"That worked, I guess you just needed a larger room. Your reference number is PR0ABUBI. Can I be of further assistance?",0,1,
8009,dialseg711_dial_289,21,user,I need some help with a car accident I was in.,1,0,
8010,dialseg711_dial_289,22,agent,"I'm sorry to hear about your accident, would you like the number for Parkside Police Station?",1,0,
8011,dialseg711_dial_289,23,user,"Yes please, that would be great.",1,0,
8012,dialseg711_dial_289,24,agent,there you go Telephone : 01223358966,1,0,
8013,dialseg711_dial_289,25,user,"Great, thank you.",1,0,
8014,dialseg711_dial_289,26,agent,You are welcome. Is that all for today?,1,0,
8015,dialseg711_dial_289,27,user,"Yes, thanks for your help.",1,0,
8016,dialseg711_dial_289,28,agent,You are quite welcome. Do you require any further assistance?,1,1,
8017,dialseg711_dial_289,29,user,i am looking for a train. The train should depart from Peterborough and should go to Cambridge.,2,0,
8018,dialseg711_dial_289,30,agent,There are many trains available. Do you have a specific day or time in mind?,2,0,
8019,dialseg711_dial_289,31,user,I would like to travel on Sunday.,2,0,
8020,dialseg711_dial_289,32,agent,"Great, and what time on sunday would you like to either leave after or arrive by?",2,0,
8021,dialseg711_dial_289,33,user,I need to leave after 17:15.,2,0,
8022,dialseg711_dial_289,34,agent,can i book for you?,2,0,
8023,dialseg711_dial_289,35,user,Yes I need it booked for 2 people.,2,0,
8024,dialseg711_dial_289,36,agent,The total fee is 26.4 GBP payable at the station . Reference number is : CW3O4QG9. Is there anything else I can assist you with?,2,1,
8025,dialseg711_dial_289,37,user,Can you tell me how to get to the Parkside Police Station from my location?,3,0,
8026,dialseg711_dial_289,38,agent,"Here is the location: Address : Parkside, Cambridge Postcode : CB11JG",3,1,
8027,dialseg711_dial_289,39,user,"Schedule an appointment at 7pm today with Jeff the optometrist, please",4,0,
8028,dialseg711_dial_289,40,agent,"Okay, I am scheduling an optometrist appointment with Jeff for today at 7pm.",4,0,
8029,dialseg711_dial_290,1,user,Book me a taxi to come by 19:30 to take me to ADC Theatre.,0,0,
8030,dialseg711_dial_290,2,agent,"I would be happy to help with your request, where will you be departing from?",0,0,
8031,dialseg711_dial_290,3,user,I'm leaving from pizza express fen ditton,0,0,
8032,dialseg711_dial_290,4,agent,"You're all set. A red audi will pick you up and the contact number, should you need it, is 07397899345. Can I help with anything else?",0,1,
8033,dialseg711_dial_290,5,user,I'm in need of a train leaving Boxbourne that can't arrive any later than 14:00. Can you find me one?,1,0,
8034,dialseg711_dial_290,6,agent,But of course. I just need a bit more info. What time do you want to leave and on what day?,1,0,
8035,dialseg711_dial_290,7,user,I want to leave on Monday. It doesn't matter what time the train leaves as long as I arrive by 14:00.,1,0,
8036,dialseg711_dial_290,8,agent,Just to confirm: Is your destination Cambridge or another city?,1,0,
8037,dialseg711_dial_290,9,user,"Yes, my destination is Cambridge, and I'll be coming in from Broxbourne.",1,0,
8038,dialseg711_dial_290,10,agent,"Okay, that helps give us a good start, what day are you wanting to travel?",1,0,
8039,dialseg711_dial_290,11,user,"Monday, please. For 6 people.",1,0,
8040,dialseg711_dial_290,12,agent,It looks like there is a train leaving broxbourne at 12:32 and arriving in cambridge at 13:32. The price is 17.90 pounds per passenger. Shall I book this for you?,1,0,
8041,dialseg711_dial_290,13,user,"Yes, please. I'll need 6 tickets.",1,0,
8042,dialseg711_dial_290,14,agent,"The Booking for TR0354 was successful, the total fee is 107.4 GBP payable at the station . Reference number is : 8UV8Y3A7.",1,1,
8043,dialseg711_dial_290,15,user,Hello. I'm looking for the nearest police station.,2,0,
8044,dialseg711_dial_290,16,agent,"The address to the police is Parkside, Cambridge.",2,0,
8045,dialseg711_dial_290,17,user,I also would like the postcode.,2,0,
8046,dialseg711_dial_290,18,agent,The postcode is CB11JG,2,0,
8047,dialseg711_dial_290,19,user,"All right, thank you very much for your help.",2,0,
8048,dialseg711_dial_290,20,agent,You are welcome. May I help you with anything else?,2,1,
8049,dialseg711_dial_290,21,user,Hello! I'm looking for a train arriving by 10:30 to cambridge.,3,0,
8050,dialseg711_dial_290,22,agent,That are several options that arrive in Cambridge by 10:30. When are you traveling and where are you departing from?,3,0,
8051,dialseg711_dial_290,23,user,I am departing from leicaster and it will be on thursday,3,0,
8052,dialseg711_dial_290,24,agent,"Four trains will get you there by 10:30. Would you prefer to depart at 6:54, 7:54, 8:54 or 9:54?",3,0,
8053,dialseg711_dial_290,25,user,9:54 sounds good. What is the price? And how long is the trip?,3,0,
8054,dialseg711_dial_290,26,agent,"I beg your pardon, but the times I mentioned earlier were for arrival rather than departure. The departure times are 5:09. 6:09. 7:09, and 8:09. What is your preference?",3,0,
8055,dialseg711_dial_290,27,user,Can you tell me what the travel time is and the price?,3,0,
8056,dialseg711_dial_290,28,agent,Which train would you like that for?,3,0,
8057,dialseg711_dial_290,29,user,"The 8:09 departure, please.",3,0,
8058,dialseg711_dial_290,30,agent,"That's train TR6180. The travel time is 105 minutes, and the cost is 37.80 pounds per ticket.",3,1,
8059,dialseg711_dial_290,31,user,Yes I am looking for information on a restaurant called Bangkok City.,4,0,
8060,dialseg711_dial_290,32,agent,That is an expensive Thai restaurant. Do you want me to book a reservation?,4,0,
8061,dialseg711_dial_290,33,user,"Yes, 5 people, friday at 14:15.",4,0,
8062,dialseg711_dial_290,34,agent,"Sorry, there are no tables available for your party then. Perhaps another day or time?",4,0,
8063,dialseg711_dial_290,35,user,Oh no. Can you get us in at 13:15 then?,4,0,
8064,dialseg711_dial_290,36,agent,"Yes, that time is available, and I've reserved your table. The reference number is WI602I6M.",4,0,
8065,dialseg711_dial_291,1,user,Hello. I need a train leaving from London Kings Cross on Thursday. What's available?,0,0,
8066,dialseg711_dial_291,2,agent,I have multiple trains leaving London Kings Cross Thursday. What time are you looking to leave by?,0,0,
8067,dialseg711_dial_291,3,user,I am looking to go to cambridge and arrive by 9:45,0,0,
8068,dialseg711_dial_291,4,agent,"I have 2 trains leaving London Kings Cross for Cambridge Thursday arriving before 9:45. Which would you prefer, one arrives at 6:08 the other 8:08?",0,0,
8069,dialseg711_dial_291,5,user,What's the price?,0,0,
8070,dialseg711_dial_291,6,agent,The price per ticket is 23.60 pounds and the ride is 51 minutes long. Can I help you in booking a ticket?,0,1,
8071,dialseg711_dial_291,7,user,give me directions to the nearest grocery store,1,0,
8072,dialseg711_dial_291,8,agent,We're 1 miles away from Trader Joes and 2 miles away from Whole Foods: which one do you prefer?,1,0,
8073,dialseg711_dial_291,9,user,Let's go to Trader Joes!,1,0,
8074,dialseg711_dial_291,10,agent,"Setting navigation to 408 university ave now. Traffic is heavy, so drive carefully.",1,1,
8075,dialseg711_dial_291,11,user,I would like to book a taxi departing from Hotel du Vin and Bistro leaving after 22:30.,2,0,
8076,dialseg711_dial_291,12,agent,To what destination?,2,0,
8077,dialseg711_dial_291,13,user,It will need to take me to sitar tandoori,2,0,
8078,dialseg711_dial_291,14,agent,"Okay. I have booked a Red Lexus, and the contact number for the company is 07326176636. Can I help with anything else?",2,1,
8079,dialseg711_dial_291,15,user,I need to find the nearest hospital please.,3,0,
8080,dialseg711_dial_291,16,agent,"I have an Addenbrookes Hospital, would that be okay?",3,0,
8081,dialseg711_dial_291,17,user,"I need the address, postcode, and phone number.",3,0,
8082,dialseg711_dial_291,18,agent,"The address is Hills Road, Cambridge. The postcode is CB20QQ. Is there a specific department you'd like to call?",3,1,
8083,dialseg711_dial_291,19,user,I need to book a taxi leaving from The Oak Bistro please.,4,0,
8084,dialseg711_dial_291,20,agent,Certainly. What time would you like the taxi to arrive and for how many people?,4,0,
8085,dialseg711_dial_291,21,user,"a taxi that arrives by 15:00, the taxi is just for me",4,0,
8086,dialseg711_dial_291,22,agent,"I can look it up, could you tell me where you would like to go please?",4,0,
8087,dialseg711_dial_291,23,user,I would like to go to la mimosa.,4,0,
8088,dialseg711_dial_291,24,agent,Thank you. I have booked a grey honda for you for that time. Is there anything else I can assist you with today?,4,0,
8089,dialseg711_dial_291,25,user,Could I have the contact number for the car?,4,0,
8090,dialseg711_dial_291,26,agent,Sure. The contact number is 07748558756.,4,0,
8091,dialseg711_dial_292,1,user,what is the weather like in boston,0,0,
8092,dialseg711_dial_292,2,agent,What day are you interested in?,0,0,
8093,dialseg711_dial_292,3,user,today and tomorrow.,0,0,
8094,dialseg711_dial_292,4,agent,It will be between 40-50F on Monday and 20-40F on Tuesday in Boston.,0,1,
8095,dialseg711_dial_292,5,user,I'm looking for a cheap place to stay that does not need free parking.,1,0,
8096,dialseg711_dial_292,6,agent,"I found 10 places, do you have a hotel style preference of gueshouse or hotel, or an area you prefer?",1,0,
8097,dialseg711_dial_292,7,user,I don't have a preference for the type but I would like a place in the east.,1,0,
8098,dialseg711_dial_292,8,agent,"There are three cheap guesthouses in the east area, however, they all have parking. Will this be okay, or would you like to look at a different area or price?",1,0,
8099,dialseg711_dial_292,9,user,It sounds fine. Do any of them include free wifi?,1,0,
8100,dialseg711_dial_292,10,agent,All of them include free wifi.,1,0,
8101,dialseg711_dial_292,11,user,What's the phone number and star rating of your favorite one?,1,0,
8102,dialseg711_dial_292,12,agent,Allenbell is my favorite. It has four stars. The phone number is 01223210353. Shall I book that for you?,1,0,
8103,dialseg711_dial_292,13,user,That'd be great. Thank you.,1,0,
8104,dialseg711_dial_292,14,agent,"You're welcome. How many people are in your party, and when will you arrive? Also, how long would you like to stay?",1,0,
8105,dialseg711_dial_292,15,user,"I will book on my own, thanks.",1,0,
8106,dialseg711_dial_292,16,agent,Is there anything else I can help you with?,1,1,
8107,dialseg711_dial_292,17,user,I am looking for a train that leaves bishops stortford and goes to cambridge,2,0,
8108,dialseg711_dial_292,18,agent,"I have found several, is there a day and time you are looking for?",2,0,
8109,dialseg711_dial_292,19,user,I plan to leave this Saturday.,2,0,
8110,dialseg711_dial_292,20,agent,"Okay, is there a specific time you would like to leave or arrive by?",2,0,
8111,dialseg711_dial_292,21,user,I would like to arrive in Cambridge by 8:15.,2,0,
8112,dialseg711_dial_292,22,agent,"TR4162 arrives in Cambridge on Saturday by 08:07, will this suit you?",2,0,
8113,dialseg711_dial_292,23,user,tell me about the departure and travel time,2,0,
8114,dialseg711_dial_292,24,agent,TR4162 departs at 7:29 and total duration is 38 minutes. Do you need to reserve a seat?,2,1,
8115,dialseg711_dial_292,25,user,What's the route to my friends house within 4 miles?,3,0,
8116,dialseg711_dial_292,26,agent,Toms house is 3 miles away but has a road block nearby on the route. Do you want the address?,3,0,
8117,dialseg711_dial_292,27,user,Yes please.,3,0,
8118,dialseg711_dial_292,28,agent,"580 Van Ness Ave, there is a road block nearby but you should be able to reach it fast anyway with the route I sent to your screen",3,0,
8119,dialseg711_dial_292,29,user,Then pick the route with the shortest distance and let's go there!,3,0,
8120,dialseg711_dial_292,30,agent,Setting navigation now to Toms house.,3,1,
8121,dialseg711_dial_292,31,user,I need a train from Cambridge to Norwich please.,4,0,
8122,dialseg711_dial_292,32,agent,What day will you be travelling?,4,0,
8123,dialseg711_dial_292,33,user,I would like to depart on Sunday.,4,0,
8124,dialseg711_dial_292,34,agent,We have 19 trains that go from cambridge to norwich on sunday. Would you like to depart at a certain time?,4,0,
8125,dialseg711_dial_292,35,user,I need to arrive by 12:30.,4,0,
8126,dialseg711_dial_292,36,agent,We have the TR9533 that arrives at 11:55. How is that?,4,0,
8127,dialseg711_dial_292,37,user,"I need the reference number, please.",4,0,
8128,dialseg711_dial_292,38,agent,How many tickets do you want? Do you want me to book that?,4,0,
8129,dialseg711_dial_292,39,user,I only want one ticket please.,4,0,
8130,dialseg711_dial_292,40,agent,Your train is successfully booked.Your reference number is 2ORNPXR6.,4,0,
8131,dialseg711_dial_293,1,user,I am look for a place to stay that is in the moderate price range and it should include free parking.,0,0,
8132,dialseg711_dial_293,2,agent,We have 14 places that are moderately priced with parking. Do you want any particular area?,0,0,
8133,dialseg711_dial_293,3,user,The area isn't important but I'd like to stay in a guesthouse if possible.,0,0,
8134,dialseg711_dial_293,4,agent,I think the Bridge Guest House would be perfect for you. Would you like to make a reservation?,0,0,
8135,dialseg711_dial_293,5,user,Does it have free wifi?,0,0,
8136,dialseg711_dial_293,6,agent,"Yes, it does have free internet.",0,0,
8137,dialseg711_dial_293,7,user,"Okay, great! I would like to book a room please. There will be 3 of us.",0,0,
8138,dialseg711_dial_293,8,agent,For how many days and when would you be coming?,0,0,
8139,dialseg711_dial_293,9,user,Tuesday. 5 nights. Reference number please.,0,0,
8140,dialseg711_dial_293,10,agent,Of course! You're booked with reference number 7BWSFBYX. May I assist with anything else?,0,1,
8141,dialseg711_dial_293,11,user,I am trying to find info for the Addenbrookes Hospital gastroenterology department.,1,0,
8142,dialseg711_dial_293,12,agent,The phone number is 01223274284. Anything else?,1,0,
8143,dialseg711_dial_293,13,user,Could you give me the address and postcode as well?,1,0,
8144,dialseg711_dial_293,14,agent,"Yes, the address is HIlls Rd., Cambridge, and the postcode is CB20QQ.",1,1,
8145,dialseg711_dial_293,15,user,What theaters are on the east side of town?,2,0,
8146,dialseg711_dial_293,16,agent,"Unfortunately, I don't happen to have any located in the east. Can I check in a different area for you?",2,0,
8147,dialseg711_dial_293,17,user,"Ok, well lets try maybe for a swimming pool instead.",2,0,
8148,dialseg711_dial_293,18,agent,The Abbey Pool and Astroturf Pitch is a swimming pool on the east side of town. Would you like their address?,2,0,
8149,dialseg711_dial_293,19,user,No but I would like the number and postcode for The Abbey Pool.,2,0,
8150,dialseg711_dial_293,20,agent,The phone number is 01223902088. Is there anything else I can assist you with?,2,0,
8151,dialseg711_dial_293,21,user,"Yes, do you have the Abbey Pool postcode, please?",2,0,
8152,dialseg711_dial_293,22,agent,"Sure, it is cb58nt. Will that be all?",2,1,
8153,dialseg711_dial_293,23,user,I need to book a train that leaves Cambridge after 17:30.,3,0,
8154,dialseg711_dial_293,24,agent,There are several trains that leave Cambridge after 17:30. Can you please tell me your destination so I can find the most appropriate one for you?,3,0,
8155,dialseg711_dial_293,25,user,I would like to go to Norwich.,3,0,
8156,dialseg711_dial_293,26,agent,"There are 49 trains, do you have a preferred day?",3,0,
8157,dialseg711_dial_293,27,user,I need to leave on Sunday please.,3,0,
8158,dialseg711_dial_293,28,agent,TR1975 leaves at 17:36 and arrives by 18:55. Is that okay?,3,0,
8159,dialseg711_dial_293,29,user,"Yes, what is the travel time and price for that train?",3,0,
8160,dialseg711_dial_293,30,agent,The travel time is 79 minutes and the cost of the ticket is 14.08 pounds.,3,0,
8161,dialseg711_dial_293,31,user,Could you also confirm the arrival time?,3,0,
8162,dialseg711_dial_293,32,agent,"Of course, the arrival time of the train is Sunday at 18:55.",3,0,
8163,dialseg711_dial_293,33,user,Thank you very much for your help?,3,0,
8164,dialseg711_dial_293,34,agent,You are welcome. Do you need any other information?,3,1,
8165,dialseg711_dial_293,35,user,I was told I need to do something at the Parkside Police Station. Can you give me some info about it?,4,0,
8166,dialseg711_dial_293,36,agent,"Sure, their phone number is 01223358966, and they are in Parkside, Cambridge",4,0,
8167,dialseg711_dial_293,37,user,Do you also have the police station postcode?,4,0,
8168,dialseg711_dial_293,38,agent,The post code for the police station is CB11JG.,4,0,
8169,dialseg711_dial_294,1,user,i need to make an appointment to get lab testing done on a certain date,0,1,
8170,dialseg711_dial_294,2,agent,i want to find a hospital in town,1,0,
8171,dialseg711_dial_294,3,user,"Addenbrookes Hospital is located at Hills Rd, Cambridge. Is there a particular department you're looking for?",1,0,
8172,dialseg711_dial_294,4,agent,"No, but I need address and postcode for the Hospital, please.",1,0,
8173,dialseg711_dial_294,5,user,"Addenbrookes Hospital's address is Hills Rd, Cambridge and their postcode is CB20QQ. Can I be of further assistance?",1,1,
8174,dialseg711_dial_294,6,agent,I am looking for 0 star lodging with free parking included,2,0,
8175,dialseg711_dial_294,7,user,We have two places. Would you like to stay in the north or the centre area?,2,0,
8176,dialseg711_dial_294,8,agent,"I'm not picky about the area of town I stay, but I would like it to be a guesthouse.",2,0,
8177,dialseg711_dial_294,9,user,"Okay, there is one located in the north and one in the centre.",2,0,
8178,dialseg711_dial_294,10,agent,Can you please recommend one and book it for 5 nights?,2,0,
8179,dialseg711_dial_294,11,user,What dates are you interested in staying?,2,0,
8180,dialseg711_dial_294,12,agent,"Starting from Wednesday, looking to stay for 5 nights. Is that available?",2,0,
8181,dialseg711_dial_294,13,user,Booking was successful. Reference number is : PQWL74M2,2,1,
8182,dialseg711_dial_294,14,agent,I am looking for an expensive restaurant in the centre,3,0,
8183,dialseg711_dial_294,15,user,There are 33 restaurants in the centre serving expensive food. What type of food would you like?,3,0,
8184,dialseg711_dial_294,16,agent,The restaurant should serve japanese food.,3,0,
8185,dialseg711_dial_294,17,user,Can I book Wamagama restaurant for you? It's a perfect fit.,3,0,
8186,dialseg711_dial_294,18,agent,"I actually would just like their address, postcode and telephone number at this time.",3,0,
8187,dialseg711_dial_294,19,user,"Wagamama is located at 36 Saint Andrews Street, postcode cb23ar, phone 01223462354. Do you need any further assistance?",3,0,
8188,dialseg711_dial_294,20,agent,That is all I need. Thanks for all your help!,3,0,
8189,dialseg711_dial_294,21,user,I'm glad I could help. Have a great day and thanks for contacting Cambridge TownInfo centre!,3,1,
8190,dialseg711_dial_294,22,agent,What is the forecast for Seattle for the next 48 hours?,4,0,
8191,dialseg711_dial_294,23,user,"The next 48 hours in Seattle are predicted to be misty along with cleat skies, the temperature should range between 30F and 70F",4,0,
8192,dialseg711_dial_295,1,user,I am trying to find a hospital that has a transplant high dependency unit.,0,0,
8193,dialseg711_dial_295,2,agent,Addenbrookes Hospital has a transplant high dependency unit. The phone number for the transplant high dependency unit is 01223216811. Would you like the address and postcode as well?,0,1,
8194,dialseg711_dial_295,3,user,Can you find me a nearby shopping center?,1,0,
8195,dialseg711_dial_295,4,agent,There is Stanford Shopping Center 7 miles away with moderate traffic on its way,1,0,
8196,dialseg711_dial_295,5,user,Set the address in the navigation.,1,0,
8197,dialseg711_dial_295,6,agent,"I sent its position and the route with moderate traffic on your screen, drive carefully!",1,1,
8198,dialseg711_dial_295,7,user,I've been injured and I need to find a hospital.,2,0,
8199,dialseg711_dial_295,8,agent,"What kind of injury do you have? I can direct you to a specialty hospital, or would you like me to send you the closest one?",2,0,
8200,dialseg711_dial_295,9,user,I am looking for a hospital with a clinical research facility department. I need the phone number and postcode.,2,0,
8201,dialseg711_dial_295,10,agent,Addenbrookes Hospital has a clinical research facility. The phone number for the hospital is 01223245151. The postcode is CB20QQ. The phone number for the clinical research facility is 01223596055.,2,1,
8202,dialseg711_dial_295,11,user,will it rain anytime in the next week,3,0,
8203,dialseg711_dial_295,12,agent,"Which city would you like the rain forecast for, for next week?",3,0,
8204,dialseg711_dial_295,13,user,Grand Rapids,3,0,
8205,dialseg711_dial_295,14,agent,In Grand Rapids it's gonna rain on Tuesday,3,1,
8206,dialseg711_dial_295,15,user,Can you please help me get information on cityroomz?,4,0,
8207,dialseg711_dial_295,16,agent,Cityroomz is a hotel located in the centre area. It is a 0 star hotel and has a moderate price range. They also offer internet. Their phone number is 01223304050,4,0,
8208,dialseg711_dial_295,17,user,I need to book it for 3 people and 2 nights starting Tuesday.,4,0,
8209,dialseg711_dial_295,18,agent,"Okay, that booking was successful. Your reference number is 7ILVZWKR. Anything else I can do for you?",4,0,
8210,dialseg711_dial_296,1,user,Yes please. Can you tell me where Addenbrookes Hospital is?,0,0,
8211,dialseg711_dial_296,2,agent,"Addenbrookes is located on HIlls Rd, Cambridge. Do you also need the postcode or phone number?",0,0,
8212,dialseg711_dial_296,3,user,"I need the address, phone number, and postcode.",0,0,
8213,dialseg711_dial_296,4,agent,Their postcode is CB20QQ and phone number is 01223245151. Can I help with anything else?,0,0,
8214,dialseg711_dial_296,5,user,Do you have their full street address?,0,0,
8215,dialseg711_dial_296,6,agent,"Address : Hills Rd, Cambridge",0,0,
8216,dialseg711_dial_296,7,user,Thank you for your help,0,0,
8217,dialseg711_dial_296,8,agent,You're welcome! Is there anything else we can help you with today?,0,1,
8218,dialseg711_dial_296,9,user,Can you get me a taxi that will transport me to scott polar museum by 02:15?,1,0,
8219,dialseg711_dial_296,10,agent,Where are you departing from?,1,0,
8220,dialseg711_dial_296,11,user,I'm leaving the graffiti.,1,0,
8221,dialseg711_dial_296,12,agent,"I can have a black Honda pick you up, the contact number is 07290394135. Can I do anything else for you today?",1,1,
8222,dialseg711_dial_296,13,user,take me to the nearest shopping center,2,0,
8223,dialseg711_dial_296,14,agent,there is a shopping center 1 mile away. it is called Topanga Mall,2,0,
8224,dialseg711_dial_296,15,user,Give me the quickest route.,2,0,
8225,dialseg711_dial_296,16,agent,Unfortunately there is heavy traffic for the 1 mile drive to Topanga Mall at 171 Oak Rd,2,0,
8226,dialseg711_dial_296,17,user,Find me a different route please.,2,0,
8227,dialseg711_dial_296,18,agent,I'm sorry this is the only route I am showing to the shopping center,2,1,
8228,dialseg711_dial_296,19,user,"Am looking for a train,it should go to stansted airport and should leave after 13:30",3,0,
8229,dialseg711_dial_296,20,agent,I'd love to help. Where are you departing from?,3,0,
8230,dialseg711_dial_296,21,user,The train should depart from cambridge and should leave on friday.,3,0,
8231,dialseg711_dial_296,22,agent,How does train TR1090 that leaves at 13:40 sound?,3,0,
8232,dialseg711_dial_296,23,user,That sounds like an excellent choice! Thank you for the help!,3,0,
8233,dialseg711_dial_296,24,agent,welcome. at your service next time,3,0,
8234,dialseg711_dial_296,25,user,Can you make a booking for me?,3,0,
8235,dialseg711_dial_296,26,agent,Your train leaving at 13:40 from Cambridge going to Stansted airport has been booked. Your reference number is 39OY8NLR. The total fee is 10.1 GBP payable at the station.,3,0,
8236,dialseg711_dial_296,27,user,"I just need to verify that that booking is for 4 people. If not, can you change it?",3,0,
8237,dialseg711_dial_296,28,agent,"I have you for for, reference is X06J64WK. What else may I do?",3,1,
8238,dialseg711_dial_296,29,user,I would like to visit a museum.,4,0,
8239,dialseg711_dial_296,30,agent,Great! What area are you looking for?,4,0,
8240,dialseg711_dial_296,31,user,Any area would be fine. Can you recommend one for me?,4,0,
8241,dialseg711_dial_296,32,agent,The cambridge and county folk museum is in the west area. Would you care for more information on it?,4,0,
8242,dialseg711_dial_296,33,user,Oh yes please. That sounds wonderful. Can you get me the address and tell me what the entrance fee is?,4,0,
8243,dialseg711_dial_296,34,agent,Sure. It's located at 2-3 Castle Street and the fee is 3.50 pounds. Anything else?,4,0,
8244,dialseg711_dial_297,1,user,I need to book a train from Cambridge and Norwich on Wednesday and I need to be there at 15:30.,0,0,
8245,dialseg711_dial_297,2,agent,When would you like to leave by?,0,0,
8246,dialseg711_dial_297,3,user,I don't care when I leave as long as I get there by 15:30.,0,0,
8247,dialseg711_dial_297,4,agent,There are 9 trains matching your query. Shall I book one?,0,0,
8248,dialseg711_dial_297,5,user,Can I get the departure and travel time of the train arriving closest to 15:30?,0,0,
8249,dialseg711_dial_297,6,agent,The travel time is 79 minutes.,0,0,
8250,dialseg711_dial_297,7,user,And the departure time please? For the train that arrives closest to 15:30?,0,0,
8251,dialseg711_dial_297,8,agent,The departure time is 13:38 and it arrives at 14:55. Would you like me to book it for you?,0,1,
8252,dialseg711_dial_297,9,user,what's the current temperature outside,1,0,
8253,dialseg711_dial_297,10,agent,What location do you want the temperature for?,1,0,
8254,dialseg711_dial_297,11,user,Alhambra.,1,0,
8255,dialseg711_dial_297,12,agent,"In Alhambra the temperature today is low of 40F, high of 60F",1,1,
8256,dialseg711_dial_297,13,user,Could you help me find a cheap hotel in the center of town?,2,0,
8257,dialseg711_dial_297,14,agent,"I have two options to offer you, the 4 star Alexander Bed and Breakfast and the unrated El Shaddai. Would you like me to book you a room at one?",2,0,
8258,dialseg711_dial_297,15,user,Great can you find one with free parking and a 0 star rating,2,0,
8259,dialseg711_dial_297,16,agent,The El Shaddai meets your needs. Would you like to book a room?,2,0,
8260,dialseg711_dial_297,17,user,"At the moment, can I just get the postcode and it is a hotel?",2,0,
8261,dialseg711_dial_297,18,agent,"Sure, the postcode is cb11eg. Is there anything else I can help you with?",2,0,
8262,dialseg711_dial_297,19,user,"I just want to confirm that it is actually a hotel, as opposed to a guesthouse?",2,0,
8263,dialseg711_dial_297,20,agent,"El Shaddai is a guesthouse, not a hotel.",2,0,
8264,dialseg711_dial_297,21,user,Are there any hotels that are cheap in the centre of town that include free parking with 0 stars?,2,0,
8265,dialseg711_dial_297,22,agent,"Nope, just el shaddai, a guesthouse. Sorry!",2,0,
8266,dialseg711_dial_297,23,user,Actually that is fine. Thank you for your help.,2,0,
8267,dialseg711_dial_297,24,agent,You're welcome. Is there anything else I can do for you?,2,1,
8268,dialseg711_dial_297,25,user,"Hello, I need information about Parkside Police Station, please.",3,0,
8269,dialseg711_dial_297,26,agent,The phone number to the police station is 01223358966. Is there anything else I can help you with?,3,0,
8270,dialseg711_dial_297,27,user,"Yes, could I get the postcode as well please?",3,0,
8271,dialseg711_dial_297,28,agent,Of course! Their post code is CB11JG.,3,1,
8272,dialseg711_dial_297,29,user,i am looking for the Addenbrookes Hospital,4,0,
8273,dialseg711_dial_297,30,agent,"The Addenbrookes Hospital is at Hills Rd, Cambridge, postcode CB20QQ. Their telephone is 01223245151. Do you need a particular department.",4,0,
8274,dialseg711_dial_297,31,user,Thank you for the phone number for Addenbrookes Hospital. That is what I needed.,4,0,
8275,dialseg711_dial_297,32,agent,welcome. at your service next time,4,0,
8276,dialseg711_dial_298,1,user,give me directions to the local coffee shop,0,0,
8277,dialseg711_dial_298,2,agent,I see one nearby coffee shop which is Cafe Venetia located at 269 Alger Dr it is 4 miles away and there is no traffic.,0,0,
8278,dialseg711_dial_298,3,user,Would you give me route details please?,0,0,
8279,dialseg711_dial_298,4,agent,Providing directions to 269 Alger Dr now.,0,1,
8280,dialseg711_dial_298,5,user,"I am looking for the Addenbrookes Hospital, can you please help me?",1,0,
8281,dialseg711_dial_298,6,agent,"Addenbrookes Hospital is located at Hills Rd, Cambridge, CB20QQ and their phone number is 01223245151.",1,1,
8282,dialseg711_dial_298,7,user,Are there any hotels where the wifi doesn't cost extra?,2,0,
8283,dialseg711_dial_298,8,agent,Yes of course we can arrange a hostel that does not charge for wifi as extra. Do you have a brand in mind?,2,0,
8284,dialseg711_dial_298,9,user,"no, it just needs to include parking and wifi",2,0,
8285,dialseg711_dial_298,10,agent,which offers wifi for free?,2,0,
8286,dialseg711_dial_298,11,user,I would appreciate it if you could tell me which hotel includes free wifi and free parking. Thanks.,2,0,
8287,dialseg711_dial_298,12,agent,"Actually there are 29 options to choose from, sir. What price range are you looking for?",2,0,
