,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
7755,7755,dialseg711_dial_280,11,user,Could you help me find an Austrian restaurant please?,4,0,
19210,19210,dialseg711_dial_706,2,agent,TR7020 london liverpool street cambridge wednesday 05:39 07:07 16.60 pounds 88 minutes TR8813 london liverpool street cambridge wednesday 07:39 09:07 16.60 pounds 88 minutes TR7519 london liverpool street cambridge wednesday 09:39 11:07 16.60 pounds 88 minutes TR4161 london liverpool street cambridge wednesday 11:39 13:07 16.60 pounds 88 minutes TR2826 london liverpool street cambridge wednesday 13:39 15:07 16.60 pounds 88 minutes,0,0,
3529,3529,dialseg711_dial_124,13,user,I'm needing a place to stay that is in the centre of town.,3,0,
8438,8438,dialseg711_dial_304,2,agent,There are two hotels around here. One is 2 miles away the other is 3 miles away. Neither route has any traffic,0,0,
11090,11090,dialseg711_dial_402,14,agent,How about cafe uno?,1,0,
4998,4998,dialseg711_dial_177,5,user,I'd like to find an expensive place to dine in the south.,1,0,
10197,10197,dialseg711_dial_369,24,agent,Great. Thank you for contacting Cambridge Towninfo Centre.,2,1,
9579,9579,dialseg711_dial_345,26,agent,We have plenty of moderately priced options with free WiFi. Do you have any additional preferences?,4,0,
9269,9269,dialseg711_dial_334,11,user,That won't be necessary. Thanks for the help!,1,0,
11395,11395,dialseg711_dial_413,18,agent,There are two restaurants that meet your requirements. Prezzo is in the moderate price range and La Margherita is in the cheap range.,4,0,
9686,9686,dialseg711_dial_349,15,user,Will it be warm in Cleveland next week?,2,0,
12585,12585,dialseg711_dial_460,11,user,"Sorry, I should have specified but the booking needs to be for 3 people",0,0,
11843,11843,dialseg711_dial_431,3,user,I'm going on a date and need an expensive restaurant on the north side of town.,1,0,
18915,18915,dialseg711_dial_694,4,agent,How about The Copper Kettle? The phone number is 01223365068.,0,0,
5848,5848,dialseg711_dial_207,19,user,There's been a traffic accident and I need some help resolving a dispute about it.,3,0,
1945,1945,dialseg711_dial_066,34,agent,Unfortunately that's the only hotel that suits your criteria.,4,0,
17686,17686,dialseg711_dial_648,25,user,"Great, thanks so much for your help!",4,0,
8836,8836,dialseg711_dial_318,2,agent,Do you prefer moderately priced or expensive?,0,0,
14554,14554,dialseg711_dial_533,16,agent,"Ok, what is your destination?",2,0,
8297,8297,dialseg711_dial_298,22,agent,Thank you for using our service. Have all of your needs been met?,3,1,
3744,3744,dialseg711_dial_132,24,agent,There are nine restaurants in the east. Do you want a certain price range?,4,0,
6365,6365,dialseg711_dial_226,21,user,Where does my friend live?,3,0,
5151,5151,dialseg711_dial_182,26,agent,"The Parkside Police will be able to help. Here is their contact information, telephone: 01223358966, address: parkside, cambridge, postcode: cb11jg. Is there anything else I can do to help?",4,0,
11045,11045,dialseg711_dial_400,27,user,There will be clear skies in Corona today and tomorrow?,3,0,
15577,15577,dialseg711_dial_571,17,user,Can I have their postcode?,3,0,
15201,15201,dialseg711_dial_557,5,user,Thank you. How is the traffic there?,0,0,
8721,8721,dialseg711_dial_314,1,user,I'm at Kettle's Yard and need a taxi to pick me up by 19:30.,0,0,
3626,3626,dialseg711_dial_128,6,agent,"I'm sorry, but they have no openings at that time. Care to try a different day or perhaps a different time?",0,0,
11233,11233,dialseg711_dial_407,12,agent,Okay what time would you like to depart from Cambridge and arrive in London Kings Cross on Tuesday?,2,0,
2724,2724,dialseg711_dial_094,24,agent,"Okay, setting a reminder for a swimming activity with your sister for Wednesday at 7pm.",3,1,
11008,11008,dialseg711_dial_399,14,agent,the price range of the food there is expensive,2,0,
18076,18076,dialseg711_dial_663,19,user,an get the postcode please?,3,0,
1295,1295,dialseg711_dial_044,16,agent,Can you tell me about moderately priced places to stay on the north side of town?,4,0,
9911,9911,dialseg711_dial_358,18,agent,How does don pasquale pizzeria sound to you?,3,0,
4707,4707,dialseg711_dial_166,6,agent,"Your booking is complete, a black toyota will pick you up. The contact number is 07768938666.",0,0,
4334,4334,dialseg711_dial_152,15,user,Any one will do as long as it has a 4-star rating with free wifi and is cheap.,1,0,
11013,11013,dialseg711_dial_399,19,user,I would like to book a train for Tuesday at 18:45 departing at bishops stortford and arrive at Cambridge.,3,0,
41,41,dialseg711_dial_001,18,agent,The Topanga mall is 4 miles away.,3,0,
7579,7579,dialseg711_dial_273,11,user,what is today's weather forecast,2,0,
13208,13208,dialseg711_dial_485,13,user,I need to get a taxi from Funky Funhouse.,3,0,
5147,5147,dialseg711_dial_182,22,agent,Train ID TR9561 Price 16.50 pounds Reference number is : YYF3B1A5.,3,0,
1991,1991,dialseg711_dial_068,6,agent,I know several great restaurants! Do you have a cuisine or location preference? Or maybe a price range preference?,1,0,
13762,13762,dialseg711_dial_505,11,user,I will be leaving the Scudmores Punting Co.,3,0,
5748,5748,dialseg711_dial_203,25,user,I don't care about the price but it needs to be a four star hotel.,3,0,
1616,1616,dialseg711_dial_055,15,user,Yes I need it booked for 8 people for 2 nights starting Monday.,2,0,
8604,8604,dialseg711_dial_309,8,agent,TR9859 cost 16.50 pounds. Is there anything else?,1,0,
17829,17829,dialseg711_dial_655,11,user,Can I just get the address for the Peking Restaurant?,1,0,
6869,6869,dialseg711_dial_246,14,agent,"Sure! The phone number is 01223245151, the address is Hills Rd, Cambridge, and the post code is CB20QQ.",3,0,
10342,10342,dialseg711_dial_374,15,user,Thank you so much!,2,0,
6993,6993,dialseg711_dial_251,4,agent,"Great, thank you for the help.",1,0,
7880,7880,dialseg711_dial_284,24,agent,Okay and when would you like to leave?,4,0,
278,278,dialseg711_dial_009,23,user,I'd like to arrive by 21:30.,4,0,
18724,18724,dialseg711_dial_687,15,user,I want to be picked up at arbury lodge guesthouse.,3,0,
6419,6419,dialseg711_dial_229,2,agent,"Yes, the arbury lodge guesthouse is in the north part of town in the moderate price range. It has parking and internet. Would you like to book a room?",0,0,
3700,3700,dialseg711_dial_131,6,agent,You are booked and your reference number is NY842ATU. Can I help you with anything else today?,0,1,
19058,19058,dialseg711_dial_699,28,agent,I have booked your tickets. 70.8 GBP is payable at the station. The reference number is JLCUPIN6,4,0,
1557,1557,dialseg711_dial_053,6,agent,The contact number is 07857775322.,0,1,
3192,3192,dialseg711_dial_111,33,user,I would like a table for 8 at 16:30 wednesday at Shanghi Family Restaurant please.,4,0,
771,771,dialseg711_dial_026,25,user,I need 2 tickets please.,2,0,
1687,1687,dialseg711_dial_058,9,user,I need it for two nights starting on Saturday.,0,0,
15398,15398,dialseg711_dial_564,14,agent,The postcode is cb12dp and the address is 124 tenison road. Do you want me to book it for you?,1,1,
3065,3065,dialseg711_dial_107,20,agent,Thank you for using our services. Do you require any further assistance?,3,1,
9489,9489,dialseg711_dial_342,16,agent,Can you tell me what location you need data for?,3,0,
16133,16133,dialseg711_dial_592,19,user,Hello. I am needing some help finding a cheap room.,4,0,
8215,8215,dialseg711_dial_296,6,agent,"Address : Hills Rd, Cambridge",0,0,
10177,10177,dialseg711_dial_369,4,agent,"The closest to 13:45 is 14:40, which is the TR1316. It arrives at Stansted Airport at 15:08. Do you still want to book it?",0,0,
7640,7640,dialseg711_dial_275,24,agent,Tai Pan is 4 miles away with heavy traffic on its direction,4,0,
8260,8260,dialseg711_dial_297,17,user,"At the moment, can I just get the postcode and it is a hotel?",2,0,
18069,18069,dialseg711_dial_663,12,agent,Do you need any further assistance?,1,1,
4735,4735,dialseg711_dial_167,9,user,I am looking for a particular restaurant. Its name is called city stop restaurant,2,0,
2716,2716,dialseg711_dial_094,16,agent,Do you need any further assistance?,1,1,
12649,12649,dialseg711_dial_462,11,user,Could you help me find the Cambridge Belfry?,2,0,
15718,15718,dialseg711_dial_576,14,agent,The current route does not have any traffic,3,1,
9294,9294,dialseg711_dial_335,12,agent,The police department,1,1,
4741,4741,dialseg711_dial_167,15,user,I am looking for the Addenbrookes Hospital. I am wondering if they have a trauma and orthopaedics department?,4,0,
414,414,dialseg711_dial_014,19,user,"No, I just need the postcode.",2,0,
9275,9275,dialseg711_dial_334,17,user,I'm trying to find a good museum in town.,3,0,
2785,2785,dialseg711_dial_097,7,user,"No, that's all I need. Thanks.",0,0,
5436,5436,dialseg711_dial_193,23,user,Can you give me the address to the Parkside Police Station?,4,0,
1889,1889,dialseg711_dial_064,25,user,"Hi, can you tell me the details of local hospitals? I'm looking for a hospital that has the Cambridge eye unit department.",4,0,
5432,5432,dialseg711_dial_193,19,user,Yes please. I would like to book a table for 8 people on Tuesday at 15:00.,3,0,
19052,19052,dialseg711_dial_699,22,agent,You are booked for a black skoda with the contact number 07448493514.,3,1,
12290,12290,dialseg711_dial_448,2,agent,Your brother will be going to the doctor's appointment on Tuesday.,0,1,
2857,2857,dialseg711_dial_099,9,user,Alright. thank you very much,0,0,
10267,10267,dialseg711_dial_372,6,agent,Is there anything else I could help you with today?,0,0,
17513,17513,dialseg711_dial_642,22,agent,I have a train that arrives earlier at 18:08 and one that arrives just before your specified time at 19:08.,2,0,
14527,14527,dialseg711_dial_532,29,user,Not really. As long as it's in the north it's good.,4,0,
10931,10931,dialseg711_dial_397,3,user,I want to find an expensive 4 star hotel.,1,0,
5099,5099,dialseg711_dial_181,2,agent,"We have several available. Would you prefer Chinese, Indian, Italian or Mexican?",0,0,
6970,6970,dialseg711_dial_250,23,user,I am not ready to book yet. Thanks for the information.,3,0,
5694,5694,dialseg711_dial_201,28,agent,Booking was successful. Can I get you anything else?,4,0,
17689,17689,dialseg711_dial_649,2,agent,"Sure, restaurant one seven serves british food in the centre area and is moderately priced. Would you like a reservation?",0,0,
15339,15339,dialseg711_dial_562,9,user,I am heading to Cambridge.,2,0,
5477,5477,dialseg711_dial_195,10,agent,I can't seem to find a table that is available at that time. Would you be interested in trying a different day or a different time slot?,1,0,
17948,17948,dialseg711_dial_659,23,user,I'm sorry I don't need a reservation right now. Can you just tell me if they offer free parking?,2,0,
5825,5825,dialseg711_dial_206,18,agent,Okay. Do you want to dine in a specific area?,4,0,
5215,5215,dialseg711_dial_185,10,agent,"Yes, it is expensive. Do you need help with booking?",1,0,
12854,12854,dialseg711_dial_471,13,user,I need a taxi to get me to magdalene college no later than 12:15,2,0,
12617,12617,dialseg711_dial_461,1,user,Where is a gas station within 2 miles?,0,0,
2814,2814,dialseg711_dial_097,36,agent,Stanford Shopping Center is 3 miles away.,4,0,
2030,2030,dialseg711_dial_069,9,user,"Sure, book me for 2 people for 5 nights starting on Monday?",0,0,
10963,10963,dialseg711_dial_398,1,user,Help I've been robbed. I need help.,0,0,
4167,4167,dialseg711_dial_146,30,agent,What time would you like to depart?,4,0,
11556,11556,dialseg711_dial_419,17,user,"I need a cheap place, please.",2,0,
10651,10651,dialseg711_dial_386,27,user,Thank you for your help.,3,0,
10468,10468,dialseg711_dial_379,8,agent,There are no colleges in the area. How else may I help?,1,0,
14234,14234,dialseg711_dial_522,17,user,"Sure, I like Indian food.",1,0,
8335,8335,dialseg711_dial_300,11,user,"Hello, I am looking for a train heading to Cambridge and I will be departing from Kings Lynn.",2,0,
12027,12027,dialseg711_dial_438,4,agent,Charlie Chan looks great. Need a reservation?,0,0,
18289,18289,dialseg711_dial_671,18,agent,"You have lots of good cheap choices in that part of town! What type of food sounds good to you? There are Italian restaurants, Indian, Spanish, Chinese, and more.",4,0,
10006,10006,dialseg711_dial_362,17,user,I need to contact the nearest police station.,3,0,
10977,10977,dialseg711_dial_398,15,user,show me the nearest shopping mall,3,0,
13815,13815,dialseg711_dial_507,14,agent,"Sure, can I have the destination for your taxi please?",4,0,
3131,3131,dialseg711_dial_110,6,agent,There are no hotels that match your criteria. Would you be ok with a guesthouse?,0,0,
14394,14394,dialseg711_dial_528,30,agent,"We have 21 of those, would you like to narrow your choices down by location or price range?",4,0,
16825,16825,dialseg711_dial_616,20,agent,"The restaurant is called meghna. The postcode is cb43lf, the address is 205 Victoria Road Chesterton. Anything else?",3,1,
2883,2883,dialseg711_dial_100,5,user,Can you pull up the route and put it on the screen.,0,0,
15872,15872,dialseg711_dial_582,6,agent,The trip is 79 minutes.,0,0,
15042,15042,dialseg711_dial_551,30,agent,"That's great, thank you, have a nice day.",3,0,
13872,13872,dialseg711_dial_509,19,user,"Great! Can I have the address, please?",4,0,
7519,7519,dialseg711_dial_271,3,user,Can we try a 4 star rating instead?,0,0,
2980,2980,dialseg711_dial_103,24,agent,"I'm not ready to book yet. Can you just give me the phone number, postcode, and address?",4,0,
311,311,dialseg711_dial_010,32,agent,"I picked the quickest way and sent it on your map, navigating there now",4,0,
13464,13464,dialseg711_dial_495,15,user,I am looking for sports facilities in the town centre.,3,0,
10969,10969,dialseg711_dial_398,7,user,"The pizza place, give me the quickest one that is nearby.",1,0,
12644,12644,dialseg711_dial_462,6,agent,Yes there is. rice boat is an indian restaurant in the west. Would you like to book a table?,1,0,
18123,18123,dialseg711_dial_665,4,agent,You're welcome. Have a great night.,0,1,
1763,1763,dialseg711_dial_060,17,user,Schedule dinner with my sister please.,4,0,
1081,1081,dialseg711_dial_037,10,agent,The travel time is 60 minutes.,0,0,
530,530,dialseg711_dial_018,9,user,Hello! I would like to book a taxi from hughes hall.,1,0,
9343,9343,dialseg711_dial_337,5,user,I am leaving from Broxbourne and it should leave after 19:30. I would also like a booking for 6 people.,0,0,
870,870,dialseg711_dial_031,3,user,I would like a restaurant in the expensive price range please.,0,0,
6909,6909,dialseg711_dial_248,12,agent,Booked! You pay 66 GBP at the station. Reference number: Z66EG4L8.,0,1,
9581,9581,dialseg711_dial_345,28,agent,"Unfortunately, none of them have a 5 star rating.",4,0,
16721,16721,dialseg711_dial_612,21,user,Their address is 1 Kings Parade.,4,0,
17289,17289,dialseg711_dial_633,29,user,Ok Thanks that's all I need!,4,0,
18526,18526,dialseg711_dial_680,17,user,"What is the date, time, and agenda for my next conference?",3,0,
13133,13133,dialseg711_dial_482,12,agent,"Yes, they are located at Hills Rd, Cambridge CB20QQ. The phone number is 01223245151.",2,1,
14779,14779,dialseg711_dial_541,3,user,Alameda.,0,0,
12352,12352,dialseg711_dial_450,17,user,"Yes, I'd really like to stay on the west end of the city. Anything available there?",3,0,
2158,2158,dialseg711_dial_074,1,user,I need to book a train leaving leicester after 12:15. Can you do that?,0,0,
7359,7359,dialseg711_dial_264,17,user,"In Manhattan, will it be cloudy in the next 48 hours?",3,0,
17422,17422,dialseg711_dial_639,7,user,I need to find a hospital here in the area.,1,0,
4544,4544,dialseg711_dial_160,11,user,I was in a car accident dispute and I need some help.,2,0,
9973,9973,dialseg711_dial_361,6,agent,"Addenbrookes Hospital is located at Hills Rd, Cambridge. Is there a particular department you're looking for?",1,0,
10350,10350,dialseg711_dial_374,23,user,Thanks.,4,0,
3785,3785,dialseg711_dial_134,11,user,"Okay, I'm going to try to get there pronto. Thanks for your help.",2,0,
18141,18141,dialseg711_dial_665,22,agent,"Yes, the telephone number is 01223358966. The station is located in Parkside, Cambridge, post code CB11JG.",3,1,
10424,10424,dialseg711_dial_377,36,agent,"Okay, there is a car collision nearby Willows Market, thre is another route to Sigona Farmers Market. It is the same amount of miles away, this route has moderate traffic",3,0,
18635,18635,dialseg711_dial_684,16,agent,The Cotto is a great choice. Their phone number is 01223302010 and adress 183 East Road City Centre. Is there anything else I can help you with?,3,0,
3816,3816,dialseg711_dial_135,22,agent,Booking was successful. Reference number is : 4DNPBLIS.,2,1,
1721,1721,dialseg711_dial_059,1,user,I was in a car accident dispute and I am looking for help,0,0,
6550,6550,dialseg711_dial_234,30,agent,The hamilton lodge is in the north area and has parking and internet. Would you like me to book that for you?,4,0,
4008,4008,dialseg711_dial_142,17,user,"Yes, please. May I also have the postcode?",2,0,
2708,2708,dialseg711_dial_094,8,agent,You are more than welcome!,0,1,
9111,9111,dialseg711_dial_328,20,agent,TrainID TR9020 leaves norwich on monday and arrives in cambridge at 06:35.,2,0,
14879,14879,dialseg711_dial_546,4,agent,There is heavy traffic going into 773 Alger Dr.,0,0,
18431,18431,dialseg711_dial_677,16,agent,On Friday in Menlo Park it will be a high of 100f.,2,1,
8380,8380,dialseg711_dial_301,30,agent,"Certainly! There are 3 options for moderately priced restaurants in the West: British, Indian or Italian. Do you have a preference?",4,0,
6592,6592,dialseg711_dial_236,12,agent,It would be my pleasure to book that for you. What time would you like to leave or arrive?,2,0,
4969,4969,dialseg711_dial_175,24,agent,"OK, you're all booked for 3 nights at the Warkworth House, starting Thursday. Your reference number is AC1NVW47. Can I help with anything else today?",3,1,
4272,4272,dialseg711_dial_150,7,user,"The hotel sounds good, can we book it for 2 people for 4 nights, starting Monday?",0,0,
18852,18852,dialseg711_dial_692,9,user,"Maybe. Is either one a 4 star hotel? If so, I'd like to book a room for 4 nights.",1,0,
15210,15210,dialseg711_dial_557,14,agent,All set for reminder about football activity with your brother on the 1st at 1 pm!,3,1,
16783,16783,dialseg711_dial_615,6,agent,"Yes, it's 01223323737. Is there anything else I can help with?",0,1,
11563,11563,dialseg711_dial_419,24,agent,"No, there are none fitting that description, sir. Sorry about that.",2,0,
6785,6785,dialseg711_dial_242,22,agent,"Yes, abbey pool and astroturf pitch is a swimming pool on the east side of town. What other information would you like?",3,0,
16473,16473,dialseg711_dial_605,1,user,make an appointment for me to get my laboratory results later this week,0,0,
8685,8685,dialseg711_dial_312,17,user,"Sorry, how silly of me. I want to stay at a hotel, not a guesthouse. A cheap 4 star with free wifi, please.",1,0,
1693,1693,dialseg711_dial_058,15,user,I am travelling on Monday and need to leave after 16:30.,1,0,
6675,6675,dialseg711_dial_239,7,user,"Yes, please book for 3 people. I will need a reference number also.",0,0,
5013,5013,dialseg711_dial_178,2,agent,what is your location so i can reach the nearest hospital for you.,0,0,
7130,7130,dialseg711_dial_256,14,agent,Wonderful. Your booking was succesful. The reference number is 3HW0O0HD.,1,0,
6522,6522,dialseg711_dial_234,2,agent,It is a 4 star guesthouse in the north with free internet and parking. Anything else today?,0,1,
16524,16524,dialseg711_dial_606,18,agent,"Your reservation for 5 people has been made for a 4 day stay at Warkworth House, arriving Saturday. Your reference number is 6DF5Q5QJ. Is there anything else I can do?",1,1,
716,716,dialseg711_dial_024,28,agent,Certainly. It's located at 156 chesterton road. Anything else you'd like to know?,3,0,
2476,2476,dialseg711_dial_085,19,user,"Thank you, can you book a table for 2 on Friday at 18:00",3,0,
3754,3754,dialseg711_dial_133,4,agent,"Certainly. The address is Parkside, Cambridge postcode CB11JG. Is there anything else I can do for you today?",0,1,
728,728,dialseg711_dial_025,6,agent,The postcode is CB11JG. Can I help you with anything else?,1,1,
7099,7099,dialseg711_dial_255,11,user,"No, can you tell me what the entrance fee is?",2,0,
748,748,dialseg711_dial_026,2,agent,"Okay, is there somewhere specific you would like to travel to?",0,0,
10418,10418,dialseg711_dial_377,30,agent,"TR9460 leaves cambridge Monday at 15:36, would you like to reserve a seat?",2,0,
9396,9396,dialseg711_dial_339,6,agent,"Addenbrookes Hospital is located at Hills Rd, Cambridge. Is there a particular department you're looking for?",1,0,
15764,15764,dialseg711_dial_578,12,agent,There are 3 restaurants that meet your criteria. Is there a particular price range you are wanting to stick with? There are two expensive ones and one moderate priced one.,3,0,
5528,5528,dialseg711_dial_196,15,user,Thank you so much!,0,0,
11601,11601,dialseg711_dial_420,24,agent,No there is not. Is there something else you would like to try?,4,0,
6060,6060,dialseg711_dial_214,28,agent,The number for the neurology department is 01223274680. Do you need the address?,4,0,
13013,13013,dialseg711_dial_477,22,agent,"Alright, I've got a white skoda coming to pick you up at the Grafton Hotel Restaurant at 22:45, your contact number for them is 07935014262.",3,1,
14122,14122,dialseg711_dial_518,13,user,What is the contact number for the taxi?,2,0,
11809,11809,dialseg711_dial_429,12,agent,"The Missing Sock serves international food on the east side, and is cheap. Should I book a table?",2,0,
13047,13047,dialseg711_dial_479,2,agent,"No, it's not gonna be misty in Alameda on next week",0,1,
5342,5342,dialseg711_dial_190,11,user,"Great, I need it for 5 people for 3 nights, and let me know the reference number.",1,0,
2395,2395,dialseg711_dial_082,22,agent,What is your destination and at what time would you like to leave?,2,0,
9802,9802,dialseg711_dial_354,1,user,Need a gas station nearest me will little traffic.,0,0,
11724,11724,dialseg711_dial_425,15,user,What's the telephone number?,2,0,
17597,17597,dialseg711_dial_645,14,agent,Where are you wanting to know the weather for?,2,0,
11155,11155,dialseg711_dial_405,3,user,"No, I actually need to leave after 12:00.",0,0,
9043,9043,dialseg711_dial_326,2,agent,"I will set a schedule for an Optometrist appointment at 10am, on Thursday, with Marie.",0,1,
13868,13868,dialseg711_dial_509,15,user,I am getting ready to go off to college. I thought while I was in town maybe I could visit one.,4,0,
13173,13173,dialseg711_dial_484,8,agent,TR0363 departs leicester at 09:09 and arrives in cambridge at 10:54 on Tuesday. Would you like me to book that for you?,0,0,
4571,4571,dialseg711_dial_161,12,agent,Is there anything else you need help with today?,1,1,
12983,12983,dialseg711_dial_476,14,agent,"Of course, it is located at Hills Rd, Cambridge, postcode CB20QQ. Their phone number is 01223245151",3,1,
15721,15721,dialseg711_dial_576,17,user,Do either of those have a 2-star rating?,4,0,
6175,6175,dialseg711_dial_218,11,user,"I need to book a taxi to the place, please.",2,0,
18694,18694,dialseg711_dial_686,19,user,"Hello, I'm looking for a place to stay in town. I'd like a place with free parking and a 2 star rating, please.",3,0,
10042,10042,dialseg711_dial_363,25,user,"I need five nights. And I need the reference number, please.",3,0,
623,623,dialseg711_dial_021,19,user,What is the address of Philz?,2,0,
14581,14581,dialseg711_dial_534,5,user,Ill just take earliest train then please.,0,0,
17780,17780,dialseg711_dial_653,12,agent,"Okay, I can help you with that. Are you interested in a particular type of food? Or perhaps a certain part of town?",2,0,
3516,3516,dialseg711_dial_123,36,agent,"The police station is located at: Parkside, Cambridge. The number is 01223358966. Can I help with anything else?",4,0,
9132,9132,dialseg711_dial_329,11,user,I am looking for a hotel with a 3 star rating and free parking,2,0,
5190,5190,dialseg711_dial_184,9,user,I'm looking for somewhere to stay with free parking and free wifi.,3,0,
14174,14174,dialseg711_dial_520,19,user,I'm in the mood for a traditional American food restaurant tonight and looking to treat myself to some expensive fine dining. Can you help me find a perfect place?,4,0,
15433,15433,dialseg711_dial_565,23,user,"thank you very much,that's2 all",3,0,
9032,9032,dialseg711_dial_325,21,user,Thank you.I am looking for a guest house .I am also looking for one that is rather cheap.,4,0,
18023,18023,dialseg711_dial_661,22,agent,The phone number is 01223245151 and the postcode is CB20QQ. Is there anything else I can help you with?,3,0,
17699,17699,dialseg711_dial_649,12,agent,The contact number is 07502362913. It will be a white audi. Is there anything else I can help you with?,2,1,
13638,13638,dialseg711_dial_500,29,user,Can you help me book a taxi please?,4,0,
18304,18304,dialseg711_dial_672,11,user,Yes please. I would like to travel on Tuesday,0,0,
8929,8929,dialseg711_dial_321,19,user,The closest one.,4,0,
3080,3080,dialseg711_dial_108,7,user,Can you get me the nearest police station?,1,0,
13723,13723,dialseg711_dial_503,14,agent,I need to leave from Cambridge on Sunday.,3,0,
1004,1004,dialseg711_dial_034,37,user,I will be leaving london kings cross.,4,0,
11646,11646,dialseg711_dial_422,9,user,"Yes, let's try Rosa's for 3 nights starting Friday. There will be 8 of us.",1,0,
15480,15480,dialseg711_dial_567,10,agent,"You need to go to the police station at Parkside, Cambridge, CB11JG",2,0,
1984,1984,dialseg711_dial_067,31,user,Yes and could I have the reference number after?,4,0,
17418,17418,dialseg711_dial_639,3,user,Is there any place that serves international food?,0,0,
13904,13904,dialseg711_dial_511,11,user,"I'd like a cheap one, please.",2,0,
7954,7954,dialseg711_dial_287,18,agent,Is there any thing else you need?,2,1,
2001,2001,dialseg711_dial_068,16,agent,"OK, I have your table booked. Your reference number is 0IYMOQTN. Is there anything else I can help you with?",1,1,
2217,2217,dialseg711_dial_075,26,agent,You are welcome. Is there anything else I can do for you?,3,1,
6702,6702,dialseg711_dial_239,34,agent,"Booking completed! car is red ford and Contact number is 07640075849,",4,0,
17898,17898,dialseg711_dial_657,33,user,How about 3 nights?,4,0,
1847,1847,dialseg711_dial_063,5,user,Yes please. Can I get one for Thursday at 17:00 for 6?,0,0,
9035,9035,dialseg711_dial_325,24,agent,"Unfortunately, I couldn't find a match.",4,0,
3300,3300,dialseg711_dial_115,26,agent,Where are you departing from?,4,0,
9735,9735,dialseg711_dial_351,22,agent,Which restuarant do you want to book at?,3,0,
14014,14014,dialseg711_dial_515,23,user,I'm in need of a train that leaves from Peterborough and arrives by 18:30.,2,0,
13168,13168,dialseg711_dial_484,3,user,I need to leave on Tuesday. Does that one leave on Tuesday?,0,0,
397,397,dialseg711_dial_014,2,agent,The weather forecast in exeter tomorrow will be hot,0,1,
11195,11195,dialseg711_dial_406,8,agent,Booking completed! Is there anything else I can help you with today? Booked car type : blue bmw Contact number : 07083779802,1,0,
4633,4633,dialseg711_dial_163,26,agent,It will not be cloudy and day this week in New York.,3,1,
3016,3016,dialseg711_dial_105,21,user,I was just robbed and need some help!,3,0,
5135,5135,dialseg711_dial_182,10,agent,"Here is the information for Parkside Police Station Telephone:01223358966 Address :Parkside, Cambridge Postcode :CB11JG",2,0,
1956,1956,dialseg711_dial_067,3,user,I need to arrive by 17:15.,0,0,
17129,17129,dialseg711_dial_628,9,user,Great. I have 7 people and need it for 5 nights starting Thursday.,0,0,
18266,18266,dialseg711_dial_670,27,user,"Hello, I am looking for something to do in the west part of town. It sould involve multiple sports.",4,0,
5182,5182,dialseg711_dial_184,1,user,Please reserve for me a taxi that will pick me up at cambridge arts theatre after 09:30,0,0,
17755,17755,dialseg711_dial_652,6,agent,It's looking like they all offer both free parking and Wifi. Would you prefer to stay in a particular area of the city?,0,0,
10870,10870,dialseg711_dial_394,30,agent,You're quite welcome. Can I assist you with anything else today?,4,0,
886,886,dialseg711_dial_031,19,user,"Hi there, would you tell me the address of a hospital located here in town?",4,0,
18725,18725,dialseg711_dial_687,16,agent,"Ok, I have a white honda for you with the contact number 07758153394. Anything else?",3,1,
3375,3375,dialseg711_dial_118,21,user,I've been robbed! I need to get in touch with the police right away!,4,0,
2686,2686,dialseg711_dial_093,10,agent,It's located at 52 Gilbert Road.,0,1,
6842,6842,dialseg711_dial_245,7,user,That is all Thank you,0,0,
7110,7110,dialseg711_dial_255,22,agent,There are over 33 restaurants that meet your criteria. May I interest you in African cuisine since you originally asked for North African restaurant?,3,0,
3574,3574,dialseg711_dial_126,8,agent,"Okay, that worked! The table will be reserved for 15 minutes. Your reference number is : MJEOQ3R5.",0,1,
18324,18324,dialseg711_dial_672,31,user,"No that's okay, I just wanted to learn about it. Thanks!",4,0,
12279,12279,dialseg711_dial_447,29,user,"Great, thank you for the help.",3,0,
5658,5658,dialseg711_dial_200,17,user,give me the weekly weather forecast,3,0,
5424,5424,dialseg711_dial_193,11,user,Could you book me a taxi to Curry Garden?,2,0,
4608,4608,dialseg711_dial_163,1,user,Can you help me find a place to go in the west section of town? I would like to go to an architecture attraction.,0,0,
14021,14021,dialseg711_dial_515,30,agent,Sure we have either pizza hut cherry hinton or frankie and bennys. Would you like to book a table at one of these places?,3,0,
349,349,dialseg711_dial_012,16,agent,"113 Anton Ct, there is no traffic and you should be able to reach there quickly",2,1,
4957,4957,dialseg711_dial_175,12,agent,"Ok, so that was a cab leaving from clare college and going to christ's college arriving there at 18:00?",2,0,
6104,6104,dialseg711_dial_216,6,agent,The postcode is CB20QQ. Do you need any further assistance?,0,1,
10697,10697,dialseg711_dial_388,19,user,Is it gonna hail in Mountain View this week?,3,0,
10476,10476,dialseg711_dial_379,16,agent,I found the acorn guest house. Can I book this for you?,2,0,
5619,5619,dialseg711_dial_199,8,agent,A red volkswagen will pick you up. The contact number is 07597996556.,1,1,
16583,16583,dialseg711_dial_607,31,user,I need a cheap hotel.,3,0,
16349,16349,dialseg711_dial_601,11,user,Can we try for it for wednesday instead?,1,0,
12488,12488,dialseg711_dial_456,3,user,"no, I need a guesthouse.",0,0,
