,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
1975,tiage_dial_127,16,agent,well i sure do not talk to my family since they hate me now,4,0,
1976,tiage_dial_127,17,user,that is terrible i am sorry . why do they hate you ?,4,0,
1977,tiage_dial_127,18,agent,i married magdalena the model and she is the same age as my daughter,4,0,
1978,tiage_dial_127,19,user,that is crazy ! how can they hate you if its true love ?,4,0,
1979,tiage_dial_127,20,agent,they think i am only with her for her looks,4,0,
1980,tiage_dial_127,21,user,"very sad . but you love her , right ?",4,0,
1981,tiage_dial_127,22,agent,i sure do . we were meant to be,4,0,
1982,tiage_dial_127,23,user,true love is the strongest magic . i hope your family can understand someday .,4,0,
1983,tiage_dial_127,24,agent,thank you . i hope you are right !,4,0,
1984,tiage_dial_127,25,user,i hope so too ! it was nice talking to you,4,0,
1985,tiage_dial_127,26,user,you too ! best wishes to you,4,1,
1986,tiage_dial_128,1,user,i go dancing on the weekends,0,0,
1987,tiage_dial_128,2,agent,me too . i love music .,0,1,
1988,tiage_dial_128,3,user,the color orange does not suite me at all . what about you ?,1,0,
1989,tiage_dial_128,4,agent,i have short blonde hair so it actually works for me,1,1,
1990,tiage_dial_128,5,user,"that is awesome . i studied chemistry , yet work in a bookstore",2,0,
1991,tiage_dial_128,6,agent,i work at a grocery store but i want to be a fashion designer .,2,1,
1992,tiage_dial_128,7,user,that is awesome ! ! i have a dog who competes and takes dog agility classes,3,0,
1993,tiage_dial_128,8,agent,wow that is impressive . i wish i had a dog,3,1,
1994,tiage_dial_128,9,user,yeah we have lots of ribbons . i am not big on fashion,4,0,
1995,tiage_dial_128,10,agent,i live for ruffles and leggings !,4,0,
1996,tiage_dial_128,11,user,yeah i do not always wear leggings unless i am going out in the cold,4,1,
1997,tiage_dial_128,12,agent,do you live somewhere cold ?,5,0,
1998,tiage_dial_128,13,user,i do not . i am in new mexico how about you ?,5,0,
1999,tiage_dial_128,14,agent,i live in north carolina but i want to live in new york .,5,1,
2000,tiage_dial_128,15,user,do you plan on moving to new york ?,6,0,
2001,tiage_dial_128,16,user,maybe someday . maybe i will be a fitness trainer there .,6,1,
2002,tiage_dial_129,1,user,hello ! how are you tonight ?,0,0,
2003,tiage_dial_129,2,agent,"hey there , i am doing pretty well , you ?",0,0,
2004,tiage_dial_129,3,user,"i am doing great ! i just got a new job . not glorious , but it pays the bills .",0,0,
2005,tiage_dial_129,4,agent,"i just started my new job two days ago , so same here . nothing i am proud of",0,0,
2006,tiage_dial_129,5,user,"still , that is great ! what do you do ?",0,0,
2007,tiage_dial_129,6,agent,"i just started at what a burger , not sure my position yet , only worked two days",0,0,
2008,tiage_dial_129,7,user,"i have never worked in fast food , but i do love burgers !",0,1,
2009,tiage_dial_129,8,agent,"fast food , is miserable will not lie . my father wanted me to take over his construction company",1,0,
2010,tiage_dial_129,9,user,"my parents never owned much , but there was never a shortage of love .",1,0,
2011,tiage_dial_129,10,agent,"my father could not show love , so i grew up with a lot of materialistic items",1,0,
2012,tiage_dial_129,11,user,"my natural parents could not show love either . i am adopted , you see .",1,0,
2013,tiage_dial_129,12,agent,"well , maybe it was more than just lack of love",1,0,
2014,tiage_dial_129,13,user,i am sorry to hear that you grew up like that .,1,1,
2015,tiage_dial_129,14,agent,"it happens , do you have any hobbies ?",2,0,
2016,tiage_dial_129,15,user,"yeah , i love getting outside in my garden . what about you ?",2,0,
2017,tiage_dial_129,16,user,i take as much time off as i can to go mountain biking,2,1,
2018,tiage_dial_130,1,user,how are you doing today,0,0,
2019,tiage_dial_130,2,agent,"i am alright , living the great retired life . what about you ?",0,0,
2020,tiage_dial_130,3,user,i work in an office,0,1,
2021,tiage_dial_130,4,agent,that must be interesting . do you need a smartphone for that ? i do not have one .,1,0,
2022,tiage_dial_130,5,user,you do not . they provide everything,1,1,
2023,tiage_dial_130,6,agent,that does not sound too bad . do you know how to sew ?,2,0,
2024,tiage_dial_130,7,user,i want to learn but i am not sure,2,0,
2025,tiage_dial_130,8,agent,you should learn ! i can make all of my own clothes .,2,0,
2026,tiage_dial_130,9,user,that would save a lot of money,2,1,
2027,tiage_dial_130,10,agent,"it sure does , and i needed it for my cancer treatments .",3,0,
2028,tiage_dial_130,11,user,i am sorry about that,3,0,
2029,tiage_dial_130,12,agent,"no worries , it is gone now , and i had the support of my kids and grandkids .",3,1,
2030,tiage_dial_130,13,user,it sounds like you have a big family,4,0,
2031,tiage_dial_130,14,agent,i sure do . do you have a big family ?,4,0,
2032,tiage_dial_130,15,user,i have four siblings and two loving parents,4,0,
2033,tiage_dial_130,16,user,"wow , four siblings . that sure is a lot . must have been busy growing up",4,1,
2034,tiage_dial_131,1,user,"hi how are you ? also , what are some of your interests ?",0,0,
2035,tiage_dial_131,2,agent,i am well . i am a homebody that spends a lot of time at work .,0,0,
2036,tiage_dial_131,3,user,i particularly enjoy browsing the web myself . i also love solar technology !,0,0,
2037,tiage_dial_131,4,agent,i have to try to save money . care sales always change . i hate it .,0,0,
2038,tiage_dial_131,5,user,i try to save money by eating only organic food . really helps my health !,0,0,
2039,tiage_dial_131,6,agent,we eat out a lot . my wife hates cooking and i work so late sometimes,0,0,
2040,tiage_dial_131,7,user,i love eating out ! i have a favorite organic cafe i eat at .,0,0,
2041,tiage_dial_131,8,agent,when you are forty years old . you do not really care what it is . just eat it,0,0,
2042,tiage_dial_131,9,user,that is true . the older you get the less it matters .,0,0,
2043,tiage_dial_131,10,agent,"yeah , been married for 20 years and can not manage to save a dime from work .",0,1,
2044,tiage_dial_131,11,user,i try to save . it is hard sometimes though . i like shoes too much .,1,0,
2045,tiage_dial_131,12,agent,you and my wife both . she has a closet full .,1,0,
2046,tiage_dial_131,13,user,would you consider yourself a feminist ? i am for sure .,1,0,
2047,tiage_dial_131,14,agent,"i keep an open mind . everyone works for a living , some manage better than others .",1,1,
2048,tiage_dial_131,15,user,i agree with that idea . do you like twitter ? it is my favorite !,2,0,
2049,tiage_dial_131,16,user,i do all my car advertising on facebook . i have not really tried twitter,2,1,
2050,tiage_dial_132,1,user,hi i am tom i work as a indie wrestler,0,0,
2051,tiage_dial_132,2,agent,hi how are you today ? i like to walk .,0,0,
2052,tiage_dial_132,3,user,i am good i like people i volunteer to help local shelters,0,0,
2053,tiage_dial_132,4,agent,that is nice of you . i deliver babies so i am a doctor .,0,0,
2054,tiage_dial_132,5,user,oh that is a good profession must make alot of money,0,1,
2055,tiage_dial_132,6,agent,it is a comfortable living . i like spending time with family .,1,0,
2056,tiage_dial_132,7,user,that is cool i do not have family these days,1,0,
2057,tiage_dial_132,8,agent,i am sorry to hear that . we used to go to disneyland together .,1,0,
2058,tiage_dial_132,9,user,i have never been there but saw the commercials before,1,0,
2059,tiage_dial_132,10,agent,it is alot of fun my favorite character is mickey mouse .,1,0,
2060,tiage_dial_132,11,user,i like goofy he is pretty cool,1,0,
2061,tiage_dial_132,12,agent,i like him also he is a trip .,1,1,
2062,tiage_dial_132,13,user,what do you have planned today ? i have to volunteer again tonight,2,0,
2063,tiage_dial_132,14,agent,no alot just spending time with my kids . that is nice to volunteer .,2,1,
2064,tiage_dial_132,15,user,oh that is cool i started a new show on netflix,3,1,
2065,tiage_dial_132,16,user,i like to read books also .,4,1,
2066,tiage_dial_133,1,user,good afternoon how are you doing ?,0,0,
2067,tiage_dial_133,2,agent,i am great ! just got in from a long walk .,0,0,
2068,tiage_dial_133,3,user,i do that in my spare time it is good excercise,0,0,
2069,tiage_dial_133,4,agent,it is . i live french fries and burgers so i need to exercise !,0,0,
2070,tiage_dial_133,5,user,lol well that is a good reason,0,1,
2071,tiage_dial_133,6,agent,"yes , where do you live ?",1,0,
2072,tiage_dial_133,7,user,i live in the sunny state of florida surrounded by my huge family,1,0,
2073,tiage_dial_133,8,agent,that is so nice ! i just bought a house in tennessee . do you like florida ?,1,0,
2074,tiage_dial_133,9,user,yes i love it my children are always around and my grandchildren are always over visiting,1,1,
2075,tiage_dial_133,10,agent,"that is wonderful . i am working on being healthier . no soda , just water !",2,0,
2076,tiage_dial_133,11,user,water is all i drink because i had medical issues three years ago,2,1,
2077,tiage_dial_133,12,agent,well it is good for you . do you have any pets ?,3,0,
2078,tiage_dial_133,13,user,yes i have a black lab who is constantly at my side,3,0,
2079,tiage_dial_133,14,agent,i am a huge dog lover ! i have a mutt i adopted from the shelter .,3,0,
2080,tiage_dial_133,15,user,awww yeah she is my therapy dog i had cancer three years ago,3,0,
2081,tiage_dial_133,16,user,i am sorry but glad that you have her !,3,1,
2082,tiage_dial_134,1,user,hello ! i just got back from a run . what are you up to today ?,0,0,
2083,tiage_dial_134,2,agent,hi ! i am thinking where to go next . i am traveling .,0,0,
2084,tiage_dial_134,3,user,that sounds exciting . what about somewhere that has great food ?,0,0,
2085,tiage_dial_134,4,agent,"that would be france , french food is the best . but i have been there , 5 times .",0,0,
2086,tiage_dial_134,5,user,wow that is a lot ! i only travel to go to marathons . i need to try france !,0,1,
2087,tiage_dial_134,6,agent,"are you an athlete ? i try to stay in shape , too .",1,0,
2088,tiage_dial_134,7,user,"i would say i am athletic , yes . however i just run and swim . nothing else",1,0,
2089,tiage_dial_134,8,agent,do you like swimming in the ocean ? i do .,1,0,
2090,tiage_dial_134,9,user,yes ! i go to the ocean when i do the la marathon each year .,1,1,
2091,tiage_dial_134,10,agent,"that is nice . i have a yacht , i love sailing it .",2,0,
2092,tiage_dial_134,11,user,a yacht ! that is awesome . i am impressed .,2,0,
2093,tiage_dial_134,12,agent,"thanks . i wish i could say i earned it . no , inherited .",2,0,
2094,tiage_dial_134,13,user,have you had it long ? i imagine it was hard to learn how to drive it,2,0,
2095,tiage_dial_134,14,agent,"about two years . i have a captain , so i do not drive it myself .",2,0,
2096,tiage_dial_134,15,user,did the captain come with the yacht ?,2,0,
2097,tiage_dial_134,16,user,"no , i had to hire one . the previous one was too old .",2,1,
2098,tiage_dial_135,1,user,"hi there , how are you",0,0,
2099,tiage_dial_135,2,agent,i am good . how are you ?,0,0,
2100,tiage_dial_135,3,user,i am pretty good . tell me about yourself ?,0,0,
2101,tiage_dial_135,4,agent,"well , i love shopping and pampering myself . i go to the spa a lot !",0,0,
2102,tiage_dial_135,5,user,sounds like fun . i personally like watching nascar racing and ufc,0,1,
2103,tiage_dial_135,6,agent,"i do not watch much television , but i love music . britney spears is my favorite .",1,0,
2104,tiage_dial_135,7,user,"britney spears is good but not my favorite , aerosmith is .",1,1,
2105,tiage_dial_135,8,agent,that is cool . what is your favorite food ?,2,0,
2106,tiage_dial_135,9,user,"mexican food is my favorite , whats yours ?",2,0,
2107,tiage_dial_135,10,agent,"i like mexican food , but i eat salads a lot to watch my diet .",2,1,
2108,tiage_dial_135,11,user,oh ok . whats your occupation,3,0,
2109,tiage_dial_135,12,agent,i am a professional model . how about you ?,3,1,
2110,tiage_dial_135,13,user,"i am a construction worker , do you travel a lot ?",4,0,
2111,tiage_dial_135,14,agent,i do . i love traveling to new exotic places .,4,0,
2112,tiage_dial_135,15,user,"i wish i could travel more , my job does not allow it much",4,0,
2113,tiage_dial_135,16,user,"it is fun , but gets tiresome . what else do you enjoy ?",4,1,
2114,tiage_dial_136,1,user,hi ! do you like purple and lime ?,0,0,
2115,tiage_dial_136,2,agent,they are ok ! blue is better than purple though .,0,0,
2116,tiage_dial_136,3,user,unless it is on your hair . mine is brown .,0,0,
2117,tiage_dial_136,4,agent,cool ! my hair is sweaty . i just got back from the gym .,0,0,
2118,tiage_dial_136,5,user,"ugh . when mine gets sweaty , the curls poof out .",0,0,
2119,tiage_dial_136,6,agent,my husband loves it when my hair poofs out .,0,0,
2120,tiage_dial_136,7,user,i have to use three products to straighten mine .,0,0,
2121,tiage_dial_136,8,agent,that is crazy ! i hope there are not any animal products in there .,0,0,
2122,tiage_dial_136,9,user,nope . my moms friend uses all vegan products .,0,0,
2123,tiage_dial_136,10,agent,"wow , that is great . i support that . i am actually vegetarian myself .",0,0,
2124,tiage_dial_136,11,user,i have been vegan since seventh grade .,0,0,
2125,tiage_dial_136,12,agent,that is so beneficial to the world and your health ! nice work .,0,0,
2126,tiage_dial_136,13,user,"yes , it is . my principal thinks there is something wrong with me .",0,0,
2127,tiage_dial_136,14,user,forget that . he probably has diabetes from all the burgers he eats .,0,1,
2128,tiage_dial_137,1,user,hello . how are you tonight ? i am doing great .,0,0,
2129,tiage_dial_137,2,agent,hi ! just enjoying the sun during vacation . i am at miami beach .,0,0,
2130,tiage_dial_137,3,user,i would love to take my wife and kids to the beach .,0,0,
2131,tiage_dial_137,4,agent,i am on a school trip . brought some 4th graders . i am their teacher .,0,0,
2132,tiage_dial_137,5,user,how many 9 year olds do you have with you ? my youngest is 9 .,0,0,
2133,tiage_dial_137,6,agent,"10 . after a swim , we are going to play monopoly . board games are the best !",0,0,
2134,tiage_dial_137,7,user,are you the only adult there ?,0,0,
2135,tiage_dial_137,8,agent,"my parents are helping , too . they used to teach .",0,0,
2136,tiage_dial_137,9,user,so you are not really on vacation .,0,0,
2137,tiage_dial_137,10,agent,"later this evening , i am sneaking away to catch up in concert . my fav !",0,0,
2138,tiage_dial_137,11,user,never heard of up . is that a musical group ?,0,0,
2139,tiage_dial_137,12,agent,a band . semi vacation . my favorite way to spend vacation is at the beach .,0,0,
2140,tiage_dial_137,13,user,"with 3 kids , it is great . with 10 , i would not go to great .",0,0,
2141,tiage_dial_137,14,agent,i will do anything to go to the beach ! and i love kids .,0,0,
2142,tiage_dial_137,15,user,i love kids too . almost as much as i like chocolate ice cream but not 10 .,0,0,
2143,tiage_dial_137,16,user,"oh , yummy ! sounds good right now !",0,1,
2144,tiage_dial_138,1,user,hello ! i finally turned 18 !,0,1,
2145,tiage_dial_138,2,agent,cool do you like pro wrestling or not .,1,0,
2146,tiage_dial_138,3,user,"i used to watch it with my boyfriend all the time , but we broke up .",1,0,
2147,tiage_dial_138,4,agent,"well that is to bad , i am a wrestler my self !",1,0,
2148,tiage_dial_138,5,user,that is neat ! i like old hogan because his uniform is my favorite color . . . orange !,1,0,
2149,tiage_dial_138,6,agent,cool i like him to . that is why i workout all the time !,1,0,
2150,tiage_dial_138,7,user,i have a fish that is orange and i named him hogan too !,1,1,
2151,tiage_dial_138,8,agent,speaking of fish i made some yesterday . while volunteering at the homeless shelter .,2,1,
2152,tiage_dial_138,9,user,no kidding ? i actually work at a shelter in seattle . do you hike,3,0,
2153,tiage_dial_138,10,agent,no ! but i would like too do so one day .,3,0,
2154,tiage_dial_138,11,user,i hike before work in the morning . the morning sun is the best .,3,1,
2155,tiage_dial_138,12,agent,you hike before you go to work ? where do you live ?,4,0,
2156,tiage_dial_138,13,user,i live in seattle . there are many places to hike .,4,0,
2157,tiage_dial_138,14,agent,i should travel more often i really like having people around me .,4,0,
2158,tiage_dial_138,15,user,travel up here and we can hike and watch wrestling .,4,0,
2159,tiage_dial_138,16,user,sounds fun . maybe one day !,4,1,
2160,tiage_dial_139,1,user,hello how are you this fine evening,0,0,
2161,tiage_dial_139,2,agent,i am tired from waitressing all day . you ?,0,0,
2162,tiage_dial_139,3,user,i am pretty tired too,0,0,
2163,tiage_dial_139,4,agent,what did you do all day ?,0,0,
2164,tiage_dial_139,5,user,i have been singing all day,0,0,
2165,tiage_dial_139,6,agent,as your job or as a hobby ?,0,0,
2166,tiage_dial_139,7,user,i grew up in the music industry,0,0,
2167,tiage_dial_139,8,agent,oh nice . i grew up riding motorbikes with dad and i still do it today,0,0,
2168,tiage_dial_139,9,user,i can sing a country song about that,0,0,
2169,tiage_dial_139,10,agent,i enjoy country music too,0,0,
2170,tiage_dial_139,11,user,name 3 country songs you like,0,0,
2171,tiage_dial_139,12,agent,"young by kenny chesney is my favorite , also wagon wheel and amazed",0,0,
2172,tiage_dial_139,13,user,so you are one of those,0,0,
2173,tiage_dial_139,14,agent,one of those smart people who always wears a helmet on my motorcycle ?,0,0,
2174,tiage_dial_139,15,user,something like that yeah sure,0,0,
2175,tiage_dial_139,16,user,haha well i have to protect my pretty face and large dark brown eyes,0,1,
2176,tiage_dial_140,1,user,"hey , are you a city kinda person or the county type ?",0,0,
2177,tiage_dial_140,2,agent,"i guess country . i like walking my german shepherd , barnaby on trails .",0,0,
2178,tiage_dial_140,3,user,"oh awesome , i like to walk my pet cow . we are best friends .",0,0,
2179,tiage_dial_140,4,agent,very cool . we had a grey cow when i was a child . i love grey colors .,0,1,
2180,tiage_dial_140,5,user,oh that is nifty . do your parents own a farm ?,1,0,
2181,tiage_dial_140,6,agent,when i was young . then my dad went to be a nascar driver .,1,0,
2182,tiage_dial_140,7,user,oh i watch that every week . my parents were just good ole farms .,1,1,
2183,tiage_dial_140,8,agent,right on . i work for the post office . what do you do ?,2,0,
2184,tiage_dial_140,9,user,oh i do electrical work .,2,0,
2185,tiage_dial_140,10,agent,that is cool . do you enjoy it ?,2,1,
2186,tiage_dial_140,11,user,i do but i get to drive my big truck to work . what do you drive ?,3,0,
2187,tiage_dial_140,12,agent,i drive a grey ford taurus .,3,1,
2188,tiage_dial_140,13,user,oh because you like grey ! haha . do you listen to the radio ?,4,0,
2189,tiage_dial_140,14,agent,i do . mostly top 40 and alternative .,4,0,
2190,tiage_dial_140,15,user,oh i really like county music .,4,0,
2191,tiage_dial_140,16,user,country music is good also .,4,1,
2192,tiage_dial_141,1,user,hi how are you this afternoon,0,0,
2193,tiage_dial_141,2,agent,very good and how are you doin ?,0,0,
2194,tiage_dial_141,3,user,good tired from walking dogs early in the morning !,0,0,
2195,tiage_dial_141,4,agent,"that is always tiring , have dogs myself",0,1,
2196,tiage_dial_141,5,user,oh wow how many ? i have three,1,0,
2197,tiage_dial_141,6,agent,wow i have two dogs and one cat,1,0,
2198,tiage_dial_141,7,user,cool well if you ever need them walked i have a dog walking business,1,1,
2199,tiage_dial_141,8,agent,"i will keep that in mind , you have any brothers or sisters",2,0,
2200,tiage_dial_141,9,user,no my dad was to busy traveling to give me a sibling,2,0,
2201,tiage_dial_141,10,agent,"only child , i have 4 siblings one brother three sisters",2,1,
2202,tiage_dial_141,11,user,that is a lot i wish i had a sibling . are you guys close ?,3,0,
2203,tiage_dial_141,12,agent,yeah mostly especially with my brother,3,0,
2204,tiage_dial_141,13,user,do you watch sports together ?,3,0,
2205,tiage_dial_141,14,user,we are from alabama so big roll tide fans,3,1,
2206,tiage_dial_142,1,user,"hello , i enjoy shopping , especially for cars .",0,0,
2207,tiage_dial_142,2,agent,"hi , that is nice . i spend my free time gardening and walking outdoors .",0,0,
2208,tiage_dial_142,3,user,i like the outdoors . i especially enjoy driving cool cars .,0,1,
2209,tiage_dial_142,4,agent,cool . what kind of cars ? i am a school teacher .,1,0,
2210,tiage_dial_142,5,user,i someday hope to own a rolls royce ghost ! what do you teach ?,1,1,
2211,tiage_dial_142,6,agent,i teach elementary school . 3rd grade . i also have a dog . do you like dogs ?,2,0,
2212,tiage_dial_142,7,user,i do like dogs ! what type of dog do you have ?,2,0,
2213,tiage_dial_142,8,agent,i have a golden retriever named sally .,2,0,
2214,tiage_dial_142,9,user,i had a babysitter who had a golden retriever that i enjoyed as a child .,2,0,
2215,tiage_dial_142,10,agent,they are very nice dogs . i enjoy taking her on walks .,2,0,
2216,tiage_dial_142,11,user,i currently work with a watch dealer . maybe you could walk there someday .,2,1,
2217,tiage_dial_142,12,agent,maybe so . do you sell watches ?,3,0,
2218,tiage_dial_142,13,user,"yes , our shop sells watches . i help with repairs .",3,0,
2219,tiage_dial_142,14,agent,very nice . maybe i will stop in sometime .,3,1,
2220,tiage_dial_142,15,user,i would like to meet you ! do you enjoy shopping ?,4,0,
2221,tiage_dial_142,16,agent,"i do enjoy shopping , as i think many women do . i must get going now .",4,0,
2222,tiage_dial_142,17,user,it was nice talking to you !,4,0,
2223,tiage_dial_142,18,user,nice talking . have a good day .,4,1,
2224,tiage_dial_143,1,user,"hey , i really like driving my ford pinto",0,1,
2225,tiage_dial_143,2,agent,nice i am in love with taylor swift,1,1,
2226,tiage_dial_143,3,user,"i really enjoy donuts ! and playing xbox , call of duty",2,1,
2227,tiage_dial_143,4,agent,"that is funny , i do not get along with my wife",3,1,
2228,tiage_dial_143,5,user,"my favorite band is icp , insane clown posse",4,1,
2229,tiage_dial_143,6,agent,"i am getting married after winter , time for an upgrade",5,1,
2230,tiage_dial_143,7,user,"awesome , on the weekends i do live action roleplaying events",6,0,
2231,tiage_dial_143,8,agent,role playing is fun for everyone right ?,6,0,
2232,tiage_dial_143,9,user,"yeah it is , what an escape",6,0,
2233,tiage_dial_143,10,agent,well i have to stand out right ?,6,0,
2234,tiage_dial_143,11,user,"yeah you sure did , so cool",6,0,
2235,tiage_dial_143,12,agent,i am kind of a big deal,6,0,
2236,tiage_dial_143,13,user,i am not gonna debate that,6,0,
2237,tiage_dial_143,14,agent,i am the greatest ever,6,0,
2238,tiage_dial_143,15,user,hey i do not know about that,6,0,
2239,tiage_dial_143,16,user,well you just do not know yet,6,1,
2240,tiage_dial_144,1,user,"hello , do you have a book you recommend ?",0,0,
2241,tiage_dial_144,2,agent,i do not like to read .,0,0,
2242,tiage_dial_144,3,user,"i am pregnant , and it helps pass the time .",0,1,
2243,tiage_dial_144,4,agent,do you play video games ?,1,0,
2244,tiage_dial_144,5,user,i do not . my husband does . we had a playstation cake .,1,0,
2245,tiage_dial_144,6,agent,that is cool . i play a lot of games,1,0,
2246,tiage_dial_144,7,user,i watch movies and work .,1,1,
2247,tiage_dial_144,8,agent,how far along are you ?,2,0,
2248,tiage_dial_144,9,user,i am six months . i was married eight months ago .,2,1,
2249,tiage_dial_144,10,agent,congratulations ! where do you work ?,3,0,
2250,tiage_dial_144,11,user,"i am a teacher , i just started this year . what do you do ?",3,0,
2251,tiage_dial_144,12,agent,i make jewelry at home and sell it online .,3,0,
2252,tiage_dial_144,13,user,very nice ! i also make candles and tincture herbs .,3,0,
2253,tiage_dial_144,14,agent,oh that is great ! i love to be creative .,3,0,
2254,tiage_dial_144,15,user,i do too . i am an art teacher .,3,0,
2255,tiage_dial_144,16,user,how fun ! do you like music ?,3,1,
2256,tiage_dial_145,1,user,i cant believe the news i just got . my sister is a stripper,0,0,
2257,tiage_dial_145,2,agent,"sounds like my kids ! ha . . stay at home dad here , have to laugh somewhere .",0,0,
2258,tiage_dial_145,3,user,we grew up christian so its out of character .,0,0,
2259,tiage_dial_145,4,agent,i bet i am sorry . it is an interesting job choice .,0,0,
2260,tiage_dial_145,5,user,what do you do for work ?,0,0,
2261,tiage_dial_145,6,agent,"i stay home with kids now , prior was in human services .",0,0,
2262,tiage_dial_145,7,user,what does human services mean ?,0,0,
2263,tiage_dial_145,8,agent,i helped families to learn how to live together basically !,0,0,
2264,tiage_dial_145,9,user,my family may need that soon .,0,0,
2265,tiage_dial_145,10,agent,oh no . is your life a horror movie ? i love those !,0,0,
2266,tiage_dial_145,11,user,no but my favorite color is blood red .,0,1,
2267,tiage_dial_145,12,agent,ohhhh yikes ! that can be purchased at home depot . my dad used to work there .,1,0,
2268,tiage_dial_145,13,user,i spend a lot of time there getting stuff for my tractor .,1,1,
2269,tiage_dial_145,14,user,do you own a farm ?,2,1,
2270,tiage_dial_146,1,user,"hello , i hope you have a better job than i do",0,0,
2271,tiage_dial_146,2,agent,hi . i am a little league coach . i have 5 sons and a mini van .,0,1,
2272,tiage_dial_146,3,user,five sons ? do they play on your team ?,1,1,
2273,tiage_dial_146,4,agent,"yes , and therefore i drink a lot of coffee , it is my favorite . what is yours ?",2,0,
2274,tiage_dial_146,5,user,"cool and coffee is great , as a graduate student i pull tons of all nighters",2,0,
2275,tiage_dial_146,6,agent,i like to have wine some nights on occassion as well .,2,0,
2276,tiage_dial_146,7,user,i do not enjoy wine but i do enjoy psychology journals,2,1,
2277,tiage_dial_146,8,agent,what kind of job do you have ?,3,0,
2278,tiage_dial_146,9,user,i walk dogs to pay for college and food,3,0,
2279,tiage_dial_146,10,agent,that is not such a bad job . it sounds fun .,3,0,
2280,tiage_dial_146,11,user,it is not stable enough and it does not pay enough,3,0,
2281,tiage_dial_146,12,agent,but at least you get lots of fresh air .,3,0,
2282,tiage_dial_146,13,user,i get enough of that when i go kayaking,3,0,
2283,tiage_dial_146,14,agent,"ah , yes . i have never kayaked . is it fun ?",3,0,
2284,tiage_dial_146,15,user,"tons of fun , it is very exciting",3,0,
2285,tiage_dial_146,16,user,very nice . i must go now . have a lovely evening .,3,1,
2286,tiage_dial_147,1,user,hi . i am working as a custodian right now to help pay bills .,0,0,
2287,tiage_dial_147,2,agent,"bonjour , i am kay . i am also trying to get out of debt .",0,0,
2288,tiage_dial_147,3,user,i play music and hope to make it big some day .,0,1,
2289,tiage_dial_147,4,agent,"you and me both ! i cannot play , but sing fairly well . i am looking for a guitarist .",1,0,
2290,tiage_dial_147,5,user,i play the guitar ! i also sing and play piano .,1,0,
2291,tiage_dial_147,6,agent,you might be my man . or my woman ! i sing oldies . think james taylor .,1,0,
2292,tiage_dial_147,7,user,i sing folk music . my parents are not supportive .,1,0,
2293,tiage_dial_147,8,agent,i am sorry ! do you play in your garage ? i consider myself also a francophile .,1,0,
2294,tiage_dial_147,9,user,i play in small coffee shops .,1,0,
2295,tiage_dial_147,10,agent,"ok , that will get you some exposure . any paying gigs or crazy fans ?",1,0,
2296,tiage_dial_147,11,user,"i make a little money , that is why i am a custodian",1,0,
2297,tiage_dial_147,12,agent,bathrooms provide great acoustics ! so do corridors !,1,0,
2298,tiage_dial_147,13,user,i will keep that in mind .,1,0,
2299,tiage_dial_147,14,agent,i have been there . also sang french and spanish songs on a street corner .,1,0,
2300,tiage_dial_147,15,user,i love hearing spanish songs too .,1,0,
2301,tiage_dial_147,16,user,i love the spanish songs that josh groban sings .,1,1,
2302,tiage_dial_148,1,user,"hi , want to get to know each other ?",0,0,
2303,tiage_dial_148,2,agent,"hey , george here . lets be friends",0,0,
2304,tiage_dial_148,3,user,"hi george , i am regina . do you enjoy dance ?",0,0,
2305,tiage_dial_148,4,agent,"i do enjoy it , as a bee farmer",0,0,
2306,tiage_dial_148,5,user,that is a cool job . i work for a cute little bookstore,0,1,
2307,tiage_dial_148,6,agent,"awesome . i really like papaya , my favorite food",1,0,
2308,tiage_dial_148,7,user,that is an interesting choice . i would have to pick french fries,1,1,
2309,tiage_dial_148,8,agent,"i have zero family that i am close to , lets be fam",2,0,
2310,tiage_dial_148,9,user,sure . i could always use a new family member . do you like dogs ?,2,0,
2311,tiage_dial_148,10,agent,awesome . i love dogs they are the best,2,0,
2312,tiage_dial_148,11,user,great ! i compete with show dogs,2,0,
2313,tiage_dial_148,12,agent,"awesome , well with dogs you can not go wrong",2,1,
2314,tiage_dial_148,13,user,its a lot of work but fun too . what do you do for fun ?,3,0,
2315,tiage_dial_148,14,agent,"i play shows , record music , and read",3,0,
2316,tiage_dial_148,15,user,wow . that is a lot . what kind of music,3,0,
2317,tiage_dial_148,16,user,"its like radiohead , or slower rock",3,1,
2318,tiage_dial_149,1,user,hello . how are you today ?,0,0,
2319,tiage_dial_149,2,agent,"i am a geek , because i love programming study for it now",0,0,
2320,tiage_dial_149,3,user,i am a construction worker . i do not know much about computers,0,1,
2321,tiage_dial_149,4,agent,"i am doing good , and you ? i also teach swimming locally",1,0,
2322,tiage_dial_149,5,user,that must be interesting . i do not have time outside of house building to do much,1,1,
2323,tiage_dial_149,6,agent,"that is fine , do you like death metal music ?",2,0,
2324,tiage_dial_149,7,user,"no , not really . i am more into stuff from the eighties .",2,1,
2325,tiage_dial_149,8,agent,"i see , i am from india and you ?",3,0,
2326,tiage_dial_149,9,user,"ohio . pretty boring , really . just me and my 5 cats . do you have pets ?",3,1,
2327,tiage_dial_149,10,agent,do you like eighties music ? i love it .,4,0,
2328,tiage_dial_149,11,user,"yep . absolutely . great stuff . bon jovi , poison , journey . . . all the hair bands",4,0,
