,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
725,tiage_dial_048,2,agent,hi there i am from america but my family moved down to south america,0,0,
726,tiage_dial_048,3,user,"cool , i lives in america all my life , i live in a small town",0,0,
727,tiage_dial_048,4,agent,i used to live in minnesota,0,1,
728,tiage_dial_048,5,user,are there many lawyers there ? i would love to be a lawyer,1,0,
729,tiage_dial_048,6,agent,uh i have no idea,1,0,
730,tiage_dial_048,7,user,i would love to move to a big city and become a lawyer,1,0,
731,tiage_dial_048,8,agent,ok sure i want to make computer like my dad used to,1,0,
732,tiage_dial_048,9,user,"that is great , please tell me more interesting things",1,0,
733,tiage_dial_048,10,agent,i had a friend named noah we were friends from ever since we met at 1,1,0,
734,tiage_dial_048,11,user,"cool , do you still talk to him ?",1,0,
735,tiage_dial_048,12,agent,ya not as much since we moved here,1,0,
736,tiage_dial_048,13,user,how do you like your new life since you moved ?,1,0,
737,tiage_dial_048,14,agent,it is not so fun i have 2 friend who speak a different langues,1,0,
738,tiage_dial_048,15,user,"man i really need to go to the bathroom , what language they speak ?",1,0,
739,tiage_dial_048,16,user,hmong and french my dad can translate because he speaks hmong and english,1,1,
740,tiage_dial_049,1,user,hi want to be my friend ?,0,0,
741,tiage_dial_049,2,agent,sure . do you like to dance ?,0,0,
742,tiage_dial_049,3,user,i know how but it is not my favorite . i learned at prep school,0,0,
743,tiage_dial_049,4,agent,what was your favorite subject in school ?,0,0,
744,tiage_dial_049,5,user,i guess math . i am hoping to get into finance,0,0,
745,tiage_dial_049,6,agent,i like math too . chemistry was my favorite subject in school .,0,0,
746,tiage_dial_049,7,user,that is cool are you a chemist now ?,0,0,
747,tiage_dial_049,8,agent,"yeah , i have been for the last 5 years .",0,1,
748,tiage_dial_049,9,user,good for you . where do you live ?,1,0,
749,tiage_dial_049,10,agent,i live in chicago . what about you ?,1,0,
750,tiage_dial_049,11,user,i am in manhattan . best city in the world,1,0,
751,tiage_dial_049,12,agent,manhattan does have good pizza .,1,0,
752,tiage_dial_049,13,user,so i hear . i am more into sushi,1,0,
753,tiage_dial_049,14,agent,"i am not a fan of sushi , i like mexican food .",1,0,
754,tiage_dial_049,15,user,well we have that here too . we have it all,1,1,
755,tiage_dial_049,16,user,does everyone in manhattan have good fashion ?,2,1,
756,tiage_dial_050,1,user,hello . i am dawn . who are you ?,0,0,
757,tiage_dial_050,2,agent,hello . i am leigh . i am at a park i have never been to .,0,0,
758,tiage_dial_050,3,user,cool . what park ? i won homecoming queen and went to the park that night,0,0,
759,tiage_dial_050,4,agent,not sure . i was just exploring the city and found it . how old are you ?,0,0,
760,tiage_dial_050,5,user,i am 16 . currently in high school . how old are you ?,0,1,
761,tiage_dial_050,6,agent,i am 34 and i play many instruments . are you in band ?,1,0,
762,tiage_dial_050,7,user,i am in band at school . i make straight as ! what instruments do you play ?,1,0,
763,tiage_dial_050,8,agent,"i play trombone , alto sax , baritone , and trumpet . you ?",1,1,
764,tiage_dial_050,9,user,i play the sax . do you run ? my goal is to run a k !,2,0,
765,tiage_dial_050,10,agent,i do not run . i am constantly moving at the shelter i work at though .,2,0,
766,tiage_dial_050,11,user,you should try to run ! its fun ! moving is good too !,2,1,
767,tiage_dial_050,12,agent,"no ! i will start violin as a new hobby , like my father .",3,0,
768,tiage_dial_050,13,user,i did play the violin last year in band . i did not like it,3,0,
769,tiage_dial_050,14,agent,it is not for everyone . my dad made his living . i will try .,3,1,
770,tiage_dial_050,15,user,did you go to homecoming when you were in school ? i had a blast at mine,4,0,
771,tiage_dial_050,16,user,i did not go . who did you go with ?,4,1,
772,tiage_dial_051,1,user,"hi there ! i love to dance , what do you do for fun ?",0,0,
773,tiage_dial_051,2,agent,oh cool . pole dancing ? well i am only 4 and enjoy coloring .,0,0,
774,tiage_dial_051,3,user,"how would you know what pole dancing is then , dear ?",0,0,
775,tiage_dial_051,4,agent,my mom is a pole dancer . my pet turtle is my best friend .,0,0,
776,tiage_dial_051,5,user,that is so sweet . is that your only friend ?,0,0,
777,tiage_dial_051,6,agent,ya they live next door . and my dolls . i live a sheltered life .,0,1,
778,tiage_dial_051,7,user,that is ok ! you have plenty of time to grow and learn . i am from far away .,1,0,
779,tiage_dial_051,8,agent,like in the clouds ? i do not really get to see sunlight .,1,0,
780,tiage_dial_051,9,user,my aunt helped me to escape a dangerous place . now i live a better life .,1,1,
781,tiage_dial_051,10,agent,were you a slave ? sometimes i have to food found in alleys .,2,0,
782,tiage_dial_051,11,user,i lived in somalia and had to fight to survive . you will make it !,2,0,
783,tiage_dial_051,12,agent,do you own fully automatic rifles then ?,2,0,
784,tiage_dial_051,13,user,"oh honey no , guns are not the answer .",2,0,
785,tiage_dial_051,14,agent,would not that just be your personal view ?,2,0,
786,tiage_dial_051,15,user,"you are only 4 , you should not be worrying about this",2,0,
787,tiage_dial_051,16,user,my guns have dolls . some of them would not be alive today if they did not .,2,1,
788,tiage_dial_052,1,user,"hello , my name is leon . i am a audio engineer . how are you ?",0,0,
789,tiage_dial_052,2,agent,"hello , leon . my dogs and i are doing well .",0,1,
790,tiage_dial_052,3,user,"that is good to hear ! i have been better , my girlfriend just left me .",1,0,
791,tiage_dial_052,4,agent,oh no . i go to the gym a lot . the treadmill keeps my mind off things .,1,0,
792,tiage_dial_052,5,user,"i tend to stick indoors but maybe the gym will help , thanks .",1,0,
793,tiage_dial_052,6,agent,you are most welcome . the rowing machine is nice too .,1,1,
794,tiage_dial_052,7,user,that is a full body work out right there . do you live in california ?,2,0,
795,tiage_dial_052,8,agent,"sadly , no . my dogs and i are in ohio .",2,0,
796,tiage_dial_052,9,user,i think i need to move . my studio is tanking after the decline of the market .,2,0,
797,tiage_dial_052,10,agent,oh no . i am moving soon as well . due to personal reasons .,2,1,
798,tiage_dial_052,11,user,well i hope your reasons work themselves out . what kind of dogs do you have ?,3,0,
799,tiage_dial_052,12,agent,i have a springer spaniel and a lab . do you have pets ?,3,0,
800,tiage_dial_052,13,user,"sadly no , they can be very destructive in an audio booth .",3,1,
801,tiage_dial_052,14,user,that is for sure . what kind of music ?,4,1,
802,tiage_dial_053,1,user,"hello , how are you doing tonight ?",0,0,
803,tiage_dial_053,2,agent,great just got back from the gym i go twice a day every day .,0,0,
804,tiage_dial_053,3,user,"i am a teacher , and do not have time to go more than twice a week .",0,0,
805,tiage_dial_053,4,agent,bummer my fav exercised are the treadmill and rowing machine,0,0,
806,tiage_dial_053,5,user,i love the beach and go for every vacation .,0,0,
807,tiage_dial_053,6,agent,i have to go to the gym a lot because i eat a lot,0,0,
808,tiage_dial_053,7,user,"i am always on a diet , gotta stay bikini ready .",0,1,
809,tiage_dial_053,8,agent,cool i eat a lot when i am bored . pets ?,1,0,
810,tiage_dial_053,9,user,"i have one dog , she is amazing .",1,0,
811,tiage_dial_053,10,agent,i have 2 dogs . i should take them walking instead of eating .,1,0,
812,tiage_dial_053,11,user,that would be a great idea .,1,1,
813,tiage_dial_053,12,agent,i have been thinking of growing my hair long it is so short .,2,0,
814,tiage_dial_053,13,user,a change of style is always a good confidence booster .,2,1,
815,tiage_dial_053,14,agent,"yeah , that is a nice thought . do you have kids ?",3,0,
816,tiage_dial_053,15,user,i do not . my fiance and i do not want any .,3,0,
817,tiage_dial_053,16,user,"well , you will have more free time without them anyway .",3,1,
818,tiage_dial_054,1,user,how are you doing today,0,0,
819,tiage_dial_054,2,agent,great thanks . what are you doing ?,0,0,
820,tiage_dial_054,3,user,i am playing my favorite game,0,0,
821,tiage_dial_054,4,agent,"hat game ? i love games as well , being 13 and all .",0,0,
822,tiage_dial_054,5,user,no it is on xbox,0,0,
823,tiage_dial_054,6,agent,i have an xbox too . my older brother never will let me play though .,0,0,
824,tiage_dial_054,7,user,that is not very nice,0,0,
825,tiage_dial_054,8,agent,"no , and i cry about it whilst i am on the bus for school . very sad .",0,0,
826,tiage_dial_054,9,user,what do your friends think,0,1,
827,tiage_dial_054,10,agent,"they try to help me . they also help me with my math , i am terrible at that .",1,0,
828,tiage_dial_054,11,user,i do not like it either . love music,1,0,
829,tiage_dial_054,12,agent,"i prefer soccer , but what music do you like ?",1,0,
830,tiage_dial_054,13,user,i like all kinds of music,1,0,
831,tiage_dial_054,14,agent,do you like soccer like i do ? i play every weekend .,1,0,
832,tiage_dial_054,15,user,i play it once in a while,1,0,
833,tiage_dial_054,16,user,"nice , my big brother plays soccer with me sometimes .",1,1,
834,tiage_dial_055,1,user,hello . do you play any instruments ?,0,1,
835,tiage_dial_055,2,agent,no i do not but i love dancing wildly to party music . do you own any pets ?,1,0,
836,tiage_dial_055,3,user,i do . i have a dog .,1,1,
837,tiage_dial_055,4,agent,cool ! i own a dog too ! as well as a cat . do you have a favorite movie ?,2,0,
838,tiage_dial_055,5,user,"no , not really . i like sci fi , as it drives my parents crazy .",2,0,
839,tiage_dial_055,6,agent,"that is cool , but i do not really like sci fi . do you read sci fi ?",2,0,
840,tiage_dial_055,7,user,"no . i watch sci fi . mainly , i read supernatural romances .",2,0,
841,tiage_dial_055,8,agent,what kind of supernatural romances ?,2,0,
842,tiage_dial_055,9,user,any of them that are interesting,2,1,
843,tiage_dial_055,10,agent,cool ! do you like parties ?,3,0,
844,tiage_dial_055,11,user,i do . we sing folk songs at most of ours . i play guitar .,3,0,
845,tiage_dial_055,12,agent,awesome ! i love parties . i go wild at them .,3,0,
846,tiage_dial_055,13,user,i do not drink or do drugs .,3,1,
847,tiage_dial_055,14,agent,ok ok . what do you do besides play guitar ?,4,0,
848,tiage_dial_055,15,user,i am a custodian and a security guard .,4,0,
849,tiage_dial_055,16,user,interesting ! is that hard to do ?,4,1,
850,tiage_dial_056,1,user,hi ! how are you this evening ?,0,0,
851,tiage_dial_056,2,agent,i am well ! just got back from taking a walk .,0,0,
852,tiage_dial_056,3,user,same here ! i am a professional dog walker . just walked two labs .,0,0,
853,tiage_dial_056,4,agent,oh that sounds fun . i like dogs .,0,0,
854,tiage_dial_056,5,user,me too ! i love kayaking almost as much .,0,1,
855,tiage_dial_056,6,agent,"i love hamburgers and french fries , but not soda . are you married ?",1,0,
856,tiage_dial_056,7,user,"no , single . i just graduated college . you ?",1,0,
857,tiage_dial_056,8,agent,i am married and we just bought a house .,1,0,
858,tiage_dial_056,9,user,"oh , very cool . i hope you two like it .",1,1,
859,tiage_dial_056,10,agent,yes it is nice . is kayaking dangerous ?,2,0,
860,tiage_dial_056,11,user,"depends on where you do it . on rapids , yes . on streams , not so much .",2,1,
861,tiage_dial_056,12,agent,i see . what did you major in ?,3,0,
862,tiage_dial_056,13,user,psychology . i read a lot of psych journals in my free time as well .,3,0,
863,tiage_dial_056,14,agent,that sounds like a lot of work .,3,0,
864,tiage_dial_056,15,user,it was . getting started on the phd next year .,3,0,
865,tiage_dial_056,16,user,education is something that no one can ever take away .,3,1,
866,tiage_dial_057,1,user,hello . how are you today ?,0,0,
867,tiage_dial_057,2,agent,good today . just cooking some mexican food . i cooking but am not very good .,0,0,
868,tiage_dial_057,3,user,"oh i like mexican food , but my favorite food are cheeseburgers",0,1,
869,tiage_dial_057,4,agent,"i inherited some money and bought a yacht to travel , i try different foods traveling",1,0,
870,tiage_dial_057,5,user,i help out at a soup kitchen since i grew up poor .,1,0,
871,tiage_dial_057,6,agent,"cheeseburgers are great , i try all kinds of foods everywhere i go , gotta love food .",1,1,
872,tiage_dial_057,7,user,"yes , do you like war documentaries ? i do",2,0,
873,tiage_dial_057,8,agent,i like travel logs and have been all over the world for years since high school,2,1,
874,tiage_dial_057,9,user,"sounds great , i am retired , i was a gym teacher",3,0,
875,tiage_dial_057,10,agent,i need a job and will put my yacht up for rent . i could teach .,3,0,
876,tiage_dial_057,11,user,"sounds like a good plan , what would you like to teach ?",3,0,
877,tiage_dial_057,12,agent,economics would be my first choice .,3,0,
878,tiage_dial_057,13,user,"that sounds good , i bet you would be a good teacher .",3,1,
879,tiage_dial_057,14,agent,i would try . what hobbies do you have now that you are retired ?,4,0,
880,tiage_dial_057,15,user,"watching was documentaries , how about you ?",4,0,
881,tiage_dial_057,16,user,i like cooking shows . i should probably take some classes to improve .,4,1,
882,tiage_dial_058,1,user,"stay at home dad here , son is a junior in high school",0,0,
883,tiage_dial_058,2,agent,yo whats up my man,0,0,
884,tiage_dial_058,3,user,not much my father used to work at home depot,0,0,
885,tiage_dial_058,4,agent,you sound like you are trying to rush through your character,0,1,
886,tiage_dial_058,5,user,"i love scary horror movies , do you ? yup , nice to get it out of the way",1,0,
887,tiage_dial_058,6,agent,not very ethical in my opinion,1,0,
888,tiage_dial_058,7,user,"yeah , well awesome man . i like to be positive",1,1,
889,tiage_dial_058,8,agent,i play music and i rock,2,0,
890,tiage_dial_058,9,user,yeah ? well in real life i play music and rock,2,0,
891,tiage_dial_058,10,agent,my favorite word is trabajo,2,0,
892,tiage_dial_058,11,user,yeah it fits you well,2,1,
893,tiage_dial_058,12,agent,i am going to study french next,3,0,
894,tiage_dial_058,13,user,"cool , good luck with that",3,0,
895,tiage_dial_058,14,agent,i also study ebonics and sh,3,0,
896,tiage_dial_058,15,user,"awesome you are stellar , maybe become president ?",3,0,
897,tiage_dial_058,16,user,no you should do that,3,1,
898,tiage_dial_059,1,user,hi ! how is it going ?,0,0,
899,tiage_dial_059,2,agent,i had surgery a week ago now i have stranger powers,0,0,
900,tiage_dial_059,3,user,"wow , like what ? ! a week ago i just moved to my new house .",0,0,
901,tiage_dial_059,4,agent,i am just a boy with a heart outside my body,0,0,
902,tiage_dial_059,5,user,that is not where it belongs .,0,0,
903,tiage_dial_059,6,agent,had a brain transplant now i move objects with my mind,0,0,
904,tiage_dial_059,7,user,my son says he can do the same after watching star wars,0,0,
905,tiage_dial_059,8,agent,your son sounds really awesome,0,0,
906,tiage_dial_059,9,user,he is unique . he has been acting weird since finding out i am pregnant .,0,0,
907,tiage_dial_059,10,agent,wow congrats that is so cool,0,1,
908,tiage_dial_059,11,user,thanks but it makes my job at the bank really hard .,1,0,
909,tiage_dial_059,12,agent,"i bet , are you banking on a girl or boy ?",1,0,
910,tiage_dial_059,13,user,two girls . i am hoping they are omnivores like me .,1,0,
911,tiage_dial_059,14,agent,yeah nice job getting all those blue sentences in !,1,0,
912,tiage_dial_059,15,user,i do not know what you are talking about . are you feeling ok ?,1,0,
913,tiage_dial_059,16,user,yes i am thanks so much !,1,1,
914,tiage_dial_060,1,user,"hello , how are you ? i am a feminist .",0,1,
915,tiage_dial_060,2,agent,oh my i just love country music ! do you ?,1,0,
916,tiage_dial_060,3,user,only if they are female singers . solar panels are all over my roof .,1,0,
917,tiage_dial_060,4,agent,solar panels rock ! i have actually met the taylor swift herself,1,0,
918,tiage_dial_060,5,user,seriously ! ? i only buy organic food like taylor swift .,1,0,
919,tiage_dial_060,6,agent,that is great . i manage a convenience store,1,0,
920,tiage_dial_060,7,user,wow . can i have organic stuff ? i am browsing the internet a lot .,1,0,
921,tiage_dial_060,8,agent,"oh of course ! i drive a pathfinder , nissan , i need a new one",1,0,
922,tiage_dial_060,9,user,"try to win one off of a twitter contest . i did , and enjoy twitter .",1,0,
923,tiage_dial_060,10,agent,i did not know there was a twitter contest,1,1,
924,tiage_dial_060,11,user,"ya , are you a female ?",2,0,
925,tiage_dial_060,12,agent,"yes i am , i am 40 years old",2,0,
926,tiage_dial_060,13,user,females rock . my armpits are very hairy .,2,0,
927,tiage_dial_060,14,agent,are you a woman ? if hair is your thing yay you,2,1,
928,tiage_dial_060,15,user,yes i am a woman . i used to raise wild frogs .,3,0,
929,tiage_dial_060,16,user,"oh i love frogs , and frog legs",3,1,
930,tiage_dial_061,1,user,hello ! how are you this evening ?,0,0,
931,tiage_dial_061,2,agent,good . watching the race . and you ?,0,0,
932,tiage_dial_061,3,user,"ok , for someone with their heart outside their body .",0,0,
933,tiage_dial_061,4,agent,oh man . how did that happen ?,0,0,
934,tiage_dial_061,5,user,"born that way . had to have a transplant , but it seems ok now .",0,1,
935,tiage_dial_061,6,agent,crazy . what do you do to stay happy ?,1,0,
936,tiage_dial_061,7,user,i really like moving stuff with my mind . and you ?,1,0,
937,tiage_dial_061,8,agent,what ! i just need some good tacos and nascar .,1,0,
938,tiage_dial_061,9,user,"i know , sounds unbelievable but its true . i like tacos .",1,0,
939,tiage_dial_061,10,agent,the guys i work with make some great ones on fridays .,1,1,
940,tiage_dial_061,11,user,awesome . where do you work ?,2,0,
941,tiage_dial_061,12,agent,i work in construction . started when i was 16 .,2,0,
942,tiage_dial_061,13,user,that is pretty young . i would like to do that kind of work .,2,0,
943,tiage_dial_061,14,agent,i think that mind you have can make you more money .,2,0,
944,tiage_dial_061,15,user,i do not tell anyone about it . they will come take me away .,2,0,
945,tiage_dial_061,16,user,take you away from where ?,2,1,
946,tiage_dial_062,1,user,hi . just got done with my training run . training for a marathon .,0,0,
947,tiage_dial_062,2,agent,nice ! i just like to eat food haha .,0,1,
948,tiage_dial_062,3,user,"after surviving cancer , i try to stay healthy",1,0,
949,tiage_dial_062,4,agent,i try to eat healthy but it does not help when i can not cook well,1,0,
950,tiage_dial_062,5,user,yeah . maybe i could help . i am a recently hired life coach .,1,0,
951,tiage_dial_062,6,agent,i been across the globe for years eating food and now i am fat .,1,0,
952,tiage_dial_062,7,user,well take baby steps . i am fortunate my parents were into sports .,1,0,
953,tiage_dial_062,8,agent,i will rent you my yacht for free for helping !,1,0,
954,tiage_dial_062,9,user,okay . that is a plan . we should meet for a run .,1,0,
955,tiage_dial_062,10,agent,sure ! the last time i ran was when i was 13 which was like 10 years ago !,1,0,
956,tiage_dial_062,11,user,okay we will start with a half mile . baby steps .,1,0,
957,tiage_dial_062,12,agent,i can cook for us after our run . i need the practice haha !,1,0,
958,tiage_dial_062,13,user,"i will not make a mess , but lets eat healthy , okay ?",1,0,
959,tiage_dial_062,14,agent,how about a salad then ?,1,0,
960,tiage_dial_062,15,user,sounds good . maybe a lite dressing with it .,1,0,
961,tiage_dial_062,16,user,what is your favorite dressing ?,1,1,
962,tiage_dial_063,1,user,"hello . do you like painting ? i used to be a painter , it was a good life .",0,0,
963,tiage_dial_063,2,agent,"hello , i like wine and coffee .",0,0,
964,tiage_dial_063,3,user,drank a lot of both in my 56 years on this darned planet .,0,1,
965,tiage_dial_063,4,agent,"i coach little league and have five boys , i need both to help me deal with them .",1,0,
966,tiage_dial_063,5,user,"i have two kids of my own , grown up now . they never visit . ungrateful .",1,1,
967,tiage_dial_063,6,agent,"i am stuck with mine awhile , along with my mini van .",2,0,
968,tiage_dial_063,7,user,i wish i could buy a car . i cannot afford it on a housekeeper wage .,2,0,
969,tiage_dial_063,8,agent,maybe you should find a second job .,2,0,
970,tiage_dial_063,9,user,"where , at hooters ? i am 56 year old woman , not what i used to be . . .",2,0,
971,tiage_dial_063,10,agent,age is only a number . you are only as old as you allow yourself to be .,2,0,
972,tiage_dial_063,11,user,"i like your optimism , i suppose i could learn a thing or two .",2,1,
973,tiage_dial_063,12,agent,it is never too late to learn . i am going to photography school .,3,0,
974,tiage_dial_063,13,user,"i do not think art is the right choice , it did not do me any good .",3,0,
975,tiage_dial_063,14,agent,"then it was not your calling , it is mine .",3,0,
976,tiage_dial_063,15,user,sometimes one has to give up their dreams so someone else can have theirs .,3,0,
977,tiage_dial_063,16,user,"no , you find your own dream .",3,1,
978,tiage_dial_064,1,user,hi my name is jill how are you today ?,0,0,
979,tiage_dial_064,2,agent,i am doing well . about to go to my job at burger king .,0,0,
980,tiage_dial_064,3,user,what do you do there at burger king ?,0,0,
981,tiage_dial_064,4,agent,i am only 19 and work the grill . i just want to have fun with friends .,0,1,
982,tiage_dial_064,5,user,that is cool i still attend high school,1,0,
983,tiage_dial_064,6,agent,i want to move out . i am drug and booze free though .,1,1,
984,tiage_dial_064,7,user,what kind of fun do you and your friends like ?,2,0,
985,tiage_dial_064,8,agent,i play music . i am going to be a rockstar .,2,0,
986,tiage_dial_064,9,user,i hate drugs and do not drink either what kind of music do you play ?,2,0,
987,tiage_dial_064,10,agent,scottish black metal . i play electric bag pipes .,2,0,
988,tiage_dial_064,11,user,wow i have never heard of electric bagpipes . are there any videos of them on you tube ?,2,0,
989,tiage_dial_064,12,agent,"yeah , i have videos of me on there . i invented them . they are sweet .",2,1,
990,tiage_dial_064,13,user,i am sorry but i do not think you ever told me your name .,3,0,
991,tiage_dial_064,14,user,my name is cletus huckleberry . nice to meet you .,3,1,
992,tiage_dial_065,1,user,"hello , how are you doing today ?",0,0,
993,tiage_dial_065,2,agent,"i am well , how are you ?",0,0,
994,tiage_dial_065,3,user,good . just got back from a nice long walk with my dog .,0,1,
995,tiage_dial_065,4,agent,cool . so what do you do for fun ?,1,0,
996,tiage_dial_065,5,user,well i play tennis professionally and take care of my growing family .,1,0,
997,tiage_dial_065,6,agent,i am a dj . really into eighties hip hop,1,1,
998,tiage_dial_065,7,user,"nice , do you have any pets or children ?",2,0,
999,tiage_dial_065,8,agent,nope no kids or pets . what about you ?,2,0,
1000,tiage_dial_065,9,user,"yes , 2 dogs and 3 soon to be 4 children ! good thing i have a big house",2,0,
1001,tiage_dial_065,10,agent,that is a pretty big family . . must be hectic,2,0,
1002,tiage_dial_065,11,user,"very much ! and my husband is a doctor , so he is never home .",2,0,
1003,tiage_dial_065,12,agent,well at least he makes a lot of money lol,2,1,
1004,tiage_dial_065,13,user,true . do you have any hobbies ?,3,0,
1005,tiage_dial_065,14,agent,i like to dance and cook . you ?,3,1,
1006,tiage_dial_065,15,user,mostly read and walk . where are you from ?,4,0,
1007,tiage_dial_065,16,user,i am from boston massachusetts,4,1,
1008,tiage_dial_066,1,user,hi ! trying to hangout online to not have to listen to hubby watching sports !,0,0,
1009,tiage_dial_066,2,agent,what sports is he into ?,0,0,
1010,tiage_dial_066,3,user,"he and i both love most sports , but i prefer track and he likes golf !",0,0,
1011,tiage_dial_066,4,agent,i like swimming . i coach locally .,0,1,
1012,tiage_dial_066,5,user,you do ? how fun . are you a guy or girl ?,1,1,
1013,tiage_dial_066,6,agent,a guy . where abouts are you ?,2,0,
1014,tiage_dial_066,7,user,hawaii . moved here from texas and love the blue ocean and skies here,2,0,
1015,tiage_dial_066,8,agent,i d love to see america . i hope to work there one day . i live in india .,2,0,
1016,tiage_dial_066,9,user,that sounds wonderful as well . a bit hot maybe,2,0,
1017,tiage_dial_066,10,agent,the humidity is lethal . texas gets pretty hot though doesn t it ?,2,0,
1018,tiage_dial_066,11,user,horrible . humid too . i prefer hi since besides running i surf .,2,0,
1019,tiage_dial_066,12,agent,wow . you sound cool . i code and listen to music . boring life .,2,0,
1020,tiage_dial_066,13,user,just start creating using music and code . not boring but creative !,2,0,
1021,tiage_dial_066,14,agent,"my programming skills will need some work , i m still studying .",2,0,
1022,tiage_dial_066,15,user,that s okay . at least you re still growing and moving forward,2,0,
1023,tiage_dial_066,16,user,my mother thinks i should just get married and stay in india .,2,1,
1024,tiage_dial_067,1,user,"hi , i just got an apartment with my best friend !",0,0,
1025,tiage_dial_067,2,agent,very nice ! my boyfriend and i move into our new on next tuesday,0,1,
1026,tiage_dial_067,3,user,"awesome , i do not care for chicken , but i am a blonde with blue eyes",1,1,
1027,tiage_dial_067,4,agent,do you like photography ? i do it as a side business .,2,0,
1028,tiage_dial_067,5,user,"yeah , i sure do , i take lots at the bar , i work there , saving for college",2,0,
1029,tiage_dial_067,6,agent,"i teach fourth graders , most nights i need a drink .",2,0,
1030,tiage_dial_067,7,user,"yeah i hear ya man , i really do teach fourth graders",2,1,
1031,tiage_dial_067,8,agent,do you have a girlfriend ? my boyfriend says i am always playing matchmaker .,3,0,
1032,tiage_dial_067,9,user,i do not too busy with my band and teaching,3,1,
1033,tiage_dial_067,10,agent,what subject do you teach ? i teach history .,4,0,
1034,tiage_dial_067,11,user,"i teach piano , and vocals",4,1,
1035,tiage_dial_067,12,agent,how many languages do you speak ? i am up to three .,5,0,
1036,tiage_dial_067,13,user,"i am at 2 , spanish and english",5,1,
1037,tiage_dial_067,14,agent,i speak those and french . do you like red or silver ?,6,0,
1038,tiage_dial_067,15,user,"i like silver more , i think it looks sharp , especially chrome",6,0,
1039,tiage_dial_067,16,user,i am more partial to the muted tones of each color .,6,1,
1040,tiage_dial_068,1,user,"hello , how are you today ?",0,0,
1041,tiage_dial_068,2,agent,i am very well ! how are you ?,0,0,
1042,tiage_dial_068,3,user,"i am tired , now i am just taking a break from unpacking boxes .",0,1,
1043,tiage_dial_068,4,agent,i like listening to rap music,1,0,
1044,tiage_dial_068,5,user,with kids in my house i can not listen to rap anymore .,1,1,
1045,tiage_dial_068,6,agent,i understand . did you attend college ?,2,0,
1046,tiage_dial_068,7,user,yes i am a teacher at a local school . what do you do ?,2,0,
1047,tiage_dial_068,8,agent,i am a college student at a local university,2,0,
1048,tiage_dial_068,9,user,what are you going to school for ?,2,0,
1049,tiage_dial_068,10,agent,athletic training ! it is interesting,2,0,
1050,tiage_dial_068,11,user,i am about to go on maternity leave . i am having triplets soon .,2,0,
1051,tiage_dial_068,12,agent,wow ! wish i was your husband,2,0,
1052,tiage_dial_068,13,user,we just bought our first home and now kids are filling it . lol !,2,1,
1053,tiage_dial_068,14,user,"i love pizza , favorite food",3,1,
1054,tiage_dial_069,1,user,hello . how are you tonight ?,0,0,
1055,tiage_dial_069,2,agent,"ruff , hey ! ruff ruff . how are you ?",0,0,
1056,tiage_dial_069,3,user,i am good . are you a dog ?,0,0,
1057,tiage_dial_069,4,agent,nothing just singing and looking at my building blocks ! ruff,0,0,
1058,tiage_dial_069,5,user,i had blocks when i was little . but i am in grade 3 now !,0,1,
1059,tiage_dial_069,6,agent,not yet ! but i will be soon ! but i have to give up chocolate .,1,0,
1060,tiage_dial_069,7,user,why ? chocolate is great ! i get special candy in disney world every summer,1,0,
1061,tiage_dial_069,8,agent,wait . . . what ? i am confused . dogs ca not eat chocolate and i will be a dog soon .,1,0,
1062,tiage_dial_069,9,user,you are hard to understand . let it go ! let it go !,1,1,
1063,tiage_dial_069,10,agent,"i love snow , i can roll in it ! dogs can not go to disney ruff",2,0,
1064,tiage_dial_069,11,user,disney has dogs ! pluto is a dog ! but i like mickey better ! my favorite !,2,0,
1065,tiage_dial_069,12,agent,maybe i can teach pluto abc song ! i want to be a dog just like him !,2,1,
1066,tiage_dial_069,13,user,you can ! that would be fun . how old are you little doggy ?,3,0,
1067,tiage_dial_069,14,user,"i do not know , what do you mean ? do you like chocolate ?",3,1,
1068,tiage_dial_070,1,user,"hello , how are you today ?",0,1,
1069,tiage_dial_070,2,agent,good i live in ohio working as a doctor looking for a job in california,1,0,
1070,tiage_dial_070,3,user,i have never been to california . i work in it from home .,1,0,
1071,tiage_dial_070,4,agent,"working from home would be nice . i am moving for my daughter , she is a prodigy .",1,0,
1072,tiage_dial_070,5,user,"it can be lonely , i sometimes go to the gym just for the interaction .",1,1,
1073,tiage_dial_070,6,agent,"very nice i go to the park for that . do you like movies , my favorite is friday",2,0,
1074,tiage_dial_070,7,user,"i love movies , i spend a lot of time watching tv , probably too much lol",2,1,
1075,tiage_dial_070,8,agent,"i wish i had more time for tv , what is your favorite show ?",3,0,
1076,tiage_dial_070,9,user,i would say the walking dead . what about you ?,3,1,
1077,tiage_dial_070,10,agent,walking dead is mine too . any hobbies ?,4,0,
1078,tiage_dial_070,11,user,"working on my cars , what are your hobbies ?",4,0,
1079,tiage_dial_070,12,agent,"chasing my daughter around , i like to paint when i can .",4,1,
1080,tiage_dial_070,13,user,nice i had a girlfriend that was an artist . kids are a lot of work .,5,0,
1081,tiage_dial_070,14,user,yes they are but they are worth it . do you have kids ?,5,1,
1082,tiage_dial_071,1,user,hi want to get to know each other ?,0,1,
1083,tiage_dial_071,2,agent,sure thing . what is your job ?,1,0,
1084,tiage_dial_071,3,user,"i just got hired yesterday as a life coach , thanks for asking",1,0,
